x,y,fault_throw_m,lon,lat
665514.74568317,5072451.00574564,7.192173347020682,11.129351187766947,45.78577521040914
665714.74568317,5072451.00574564,8.492623849192288,11.131922394400855,45.78572724229899
665914.74568317,5072451.00574564,23.49283277247439,11.134493594525967,45.78567921636738
666114.74568317,5072451.00574564,33.52942848225494,11.137064788134465,45.78563113261467
666314.74568317,5072451.00574564,33.529459429981706,11.139635975218525,45.78558299104127
666514.74568317,5072451.00574564,33.529485884693806,11.142207155770327,45.78553479164755
666714.74568317,5072451.00574564,33.52950553340513,11.144778329782051,45.78548653443389
666914.74568317,5072451.00574564,33.529515474573785,11.147349497245878,45.78543821940068
667114.74568317,5072451.00574564,33.52951215374311,11.149920658153988,45.78538984654833
667314.74568317,5072451.00574564,33.529491118766884,11.15249181249856,45.785341415877184
667514.74568317,5072451.00574564,33.52944609089897,11.155062960271774,45.78529292738764
667714.74568317,5072451.00574564,36.365122035497436,11.157634101465812,45.78524438108011
667914.74568317,5072451.00574564,37.815949797536845,11.160205236072853,45.78519577695496
665514.74568317,5072651.00574564,9.722496375579512,11.12941971195369,45.78757410178265
665714.74568317,5072651.00574564,5.593364614392214,11.131991001178323,45.78752613067943
665914.74568317,5072651.00574564,4.501672035538045,11.134562283893397,45.78747810175115
666114.74568317,5072651.00574564,23.459417016580673,11.137133560091092,45.78743001499815
666314.74568317,5072651.00574564,33.52958887685805,11.13970482976359,45.78738187042087
666514.74568317,5072651.00574564,33.52963427886245,11.142276092903062,45.78733366801968
666714.74568317,5072651.00574564,33.52967554191588,11.144847349501694,45.78728540779494
666914.74568317,5072651.00574564,33.529709948072394,11.14741859955166,45.787237089747045
667114.74568317,5072651.00574564,33.5297343377954,11.149989843045143,45.7871887138764
667314.74568317,5072651.00574564,33.529745371287135,11.15256107997432,45.78714028018336
667514.74568317,5072651.00574564,33.5297392035966,11.155132310331368,45.787091788668334
667714.74568317,5072651.00574564,33.52970805182794,11.157703534108473,45.7870432393317
667914.74568317,5072651.00574564,36.363150650234104,11.160274751297807,45.786994632173844
668114.74568317,5072651.00574564,38.19495330412301,11.162845961891557,45.78694596719516
668314.74568317,5072651.00574564,39.80360970530874,11.165417165881896,45.78689724439603
665314.74568317,5072851.00574564,9.195955101660292,11.126916864316494,45.78942090877483
665514.74568317,5072851.00574564,9.197883829498425,11.129488242642168,45.7893729925074
665714.74568317,5072851.00574564,8.043538610257748,11.132059614465346,45.78932501841091
665914.74568317,5072851.00574564,4.502306260387125,11.134630979778205,45.78927698648577
666114.74568317,5072851.00574564,4.507557127881177,11.137202338572921,45.78922889673232
666314.74568317,5072851.00574564,20.18494745353551,11.139773690841675,45.789180749150965
666514.74568317,5072851.00574564,33.52979170511822,11.142345036576641,45.78913254374209
666714.74568317,5072851.00574564,33.52985925530877,11.14491637577,45.789084280506074
666914.74568317,5072851.00574564,33.52992418224691,11.147487708413927,45.789035959443304
667114.74568317,5072851.00574564,33.529983839449336,11.150059034500604,45.78898758055417
667314.74568317,5072851.00574564,33.530036597738615,11.152630354022204,45.78893914383905
667514.74568317,5072851.00574564,33.53008436827756,11.15520166697091,45.78889064929834
667714.74568317,5072851.00574564,33.530133393383615,11.157772973338899,45.78884209693243
667914.74568317,5072851.00574564,34.81843739812475,11.16034427311835,45.78879348674168
668114.74568317,5072851.00574564,37.755249376001196,11.162915566301441,45.78874481872651
668314.74568317,5072851.00574564,39.749187625180404,11.165486852880353,45.78869609288728
668514.74568317,5072851.00574564,43.977566858817625,11.16805813284726,45.788647309224395
668714.74568317,5072851.00574564,47.16573663720621,11.170629406194347,45.788598467738225
665114.74568317,5073051.00574564,8.235852800971172,11.124413851472099,45.791267663264904
665314.74568317,5073051.00574564,9.194782877202979,11.126985318900338,45.79121980184067
665514.74568317,5073051.00574564,9.196932247058669,11.129556779833143,45.791171882583406
665714.74568317,5073051.00574564,9.199381623811588,11.132128234262689,45.791123905493464
665914.74568317,5073051.00574564,5.591593669589465,11.134699682181155,45.791075870571255
666114.74568317,5073051.00574564,4.508574483560484,11.137271123580714,45.79102777781714
666314.74568317,5073051.00574564,4.515271998022009,11.139842558453546,45.79097962723153
666514.74568317,5073051.00574564,20.191426453717913,11.14241398679183,45.7909314188148
666714.74568317,5073051.00574564,33.530054031214355,11.144985408587734,45.79088315256731
