x,y,fault_throw_m,lon,lat
665517.16946271,5072456.50576381,9.371219893641662,11.12938423235799,45.78582409911853
665717.16946271,5072456.50576381,15.148825636736817,11.131955441184214,45.78577613022534
665917.16946271,5072456.50576381,26.270632217714944,11.134526643501525,45.78572810351057
666117.16946271,5072456.50576381,33.12628281198408,11.137097839302106,45.78568001897463
666317.16946271,5072456.50576381,33.129736300068885,11.139669028578133,45.78563187661791
666517.16946271,5072456.50576381,33.13403926649689,11.142240211321788,45.785583676440766
666717.16946271,5072456.50576381,33.13941050388373,11.144811387525248,45.785535418443594
666917.16946271,5072456.50576381,33.14610628069343,11.147382557180695,45.78548710262678
667117.16946271,5072456.50576381,33.154398727793804,11.14995372028031,45.78543872899071
667317.16946271,5072456.50576381,33.164516889464885,11.152524876816269,45.785390297535784
667517.16946271,5072456.50576381,33.17652342924692,11.155096026780756,45.785341808262345
667717.16946271,5072456.50576381,37.021619078954004,11.157667170165952,45.78529326117082
667917.16946271,5072456.50576381,39.07362004285341,11.160238306964033,45.78524465626159
665517.16946271,5072656.50576381,5.555482653286667,11.129452757724437,45.787622990437946
665717.16946271,5072656.50576381,11.752890932036447,11.13202404914159,45.787575018551635
665917.16946271,5072656.50576381,11.660924592435963,11.13459533404907,45.787526988840156
666117.16946271,5072656.50576381,26.106937783600106,11.137166612439056,45.78747890130389
666317.16946271,5072656.50576381,33.125680268999346,11.139737884303724,45.787430755943234
666517.16946271,5072656.50576381,33.12973981271314,11.142309149635256,45.78738255275856
666717.16946271,5072656.50576381,33.13498937908493,11.144880408425829,45.787334291750255
666917.16946271,5072656.50576381,33.141806745174115,11.147451660667622,45.78728597291872
667117.16946271,5072656.50576381,33.150662152243804,11.150022906352815,45.787237596264305
667317.16946271,5072656.50576381,33.16208279727138,11.152594145473584,45.787189161787424
667517.16946271,5072656.50576381,33.17651882282096,11.155165378022113,45.78714066948846
667717.16946271,5072656.50576381,33.19401699447713,11.157736603990578,45.78709211936779
667917.16946271,5072656.50576381,37.0289076804735,11.160307823371161,45.7870435114258
668117.16946271,5072656.50576381,39.15722482025262,11.16287903615604,45.786994845662896
668317.16946271,5072656.50576381,41.39286597949085,11.165450242337394,45.78694612207945
665317.16946271,5072856.50576381,4.3264212364098835,11.126949909074217,45.78946979815908
665517.16946271,5072856.50576381,4.3278599122556916,11.129521289592734,45.7894218811086
665717.16946271,5072856.50576381,9.864672955558136,11.13209266360864,45.789373906228974
665917.16946271,5072856.50576381,11.668187320740866,11.13466403111411,45.78932587352059
666117.16946271,5072856.50576381,11.663219314184515,11.13723539210132,45.7892777829838
666317.16946271,5072856.50576381,23.355231405803938,11.139806746562455,45.78922963461903
666517.16946271,5072856.50576381,33.12426466871727,11.142378094489684,45.78918142842664
666717.16946271,5072856.50576381,33.12901592863352,11.14494943587519,45.789133164407005
666917.16946271,5072856.50576381,33.13547990625147,11.14752077071115,45.789084842560534
667117.16946271,5072856.50576381,33.14435096648104,11.15009209898974,45.7890364628876
667317.16946271,5072856.50576381,33.1565715729985,11.152663420703142,45.78898802538859
667517.16946271,5072856.50576381,33.17328862049301,11.155234735843532,45.788939530063885
667717.16946271,5072856.50576381,33.19550982743749,11.157806044403088,45.788890976913876
667917.16946271,5072856.50576381,35.18367658820339,11.160377346373991,45.78884236593895
668117.16946271,5072856.50576381,39.013186373547924,11.16294864174842,45.788793697139496
668317.16946271,5072856.50576381,41.151092899242165,11.16551993051855,45.7887449705159
668517.16946271,5072856.50576381,45.146420434658374,11.168091212676563,45.78869618606856
668717.16946271,5072856.50576381,47.67060934957415,11.17066248821464,45.78864734379785
665117.16946271,5073056.50576381,3.692075463138683,11.124446895216389,45.79131655337811
665317.16946271,5073056.50576381,4.325644442855535,11.127018364837793,45.79126869117086
665517.16946271,5073056.50576381,4.327255515270178,11.129589827963645,45.79122077113048
665717.16946271,5073056.50576381,4.32907263002657,11.132161284586124,45.79117279325736
665917.16946271,5073056.50576381,11.761124924458816,11.134732734697407,45.79112475755187
666117.16946271,5073056.50576381,11.67214981749191,11.137304178289668,45.79107666401439
666317.16946271,5073056.50576381,11.66541943076743,11.139875615355086,45.791028512645305
666517.16946271,5073056.50576381,20.740490326464954,11.142447045885836,45.790980303445
666717.16946271,5073056.50576381,33.12136266205135,11.145018469874096,45.79093203641386
666917.16946271,5073056.50576381,33.12678753835596,11.147589887312044,45.79088371155227
667117.16946271,5073056.50576381,33.13472894601762,11.150161298191856,45.7908353288606
667317.16946271,5073056.50576381,33.146555929218565,11.152732702505709,45.790786888339255
667517.16946271,5073056.50576381,33.164383188489616,11.155304100245784,45.79073838998863
667717.16946271,5073056.50576381,33.19114555403931,11.157875491404253,45.7906898338091
667917.16946271,5073056.50576381,33.22956866974583,11.160446875973298,45.79064121980103
668117.16946271,5073056.50576381,36.94862911675911,11.163018253945095,45.79059254796484
668317.16946271,5073056.50576381,41.040191589448,11.165589625311824,45.790543818300904
668517.16946271,5073056.50576381,45.15251561465172,11.16816099006566,45.790495030809616
668717.16946271,5073056.50576381,49.12994443163174,11.170732348198783,45.79044618549137
668917.16946271,5073056.50576381,49.16540646887636,11.17330369970337,45.79039728234653
664917.16946271,5073256.50576381,18.47727506227574,11.121943716133787,45.793163256084405
665117.16946271,5073256.50576381,3.691831572372553,11.124515274859597,45.793115448727804
665317.16946271,5073256.50576381,3.692608409986473,11.127086827096917,45.79306758353408
