x,y,fault_throw_m,lon,lat
665512.86143975,5072439.98454619,10.389168926576524,11.129323187978342,45.785676532328694
665712.86143975,5072439.98454619,9.121540043864899,11.131894390122518,45.78562856492822
665912.86143975,5072439.98454619,28.101311918286317,11.134465585758011,45.78558053970647
666112.86143975,5072439.98454619,37.480569028541474,11.137036774877007,45.78553245666384
666312.86143975,5072439.98454619,37.47392052853394,11.13960795747168,45.785484315800694
666512.86143975,5072439.98454619,37.46647075174066,11.142179133534212,45.785436117117435
666712.86143975,5072439.98454619,37.45818594611443,11.144750303056782,45.785387860614435
666912.86143975,5072439.98454619,37.44910546749538,11.14732146603157,45.78533954629207
667112.86143975,5072439.98454619,37.4394092933608,11.149892622450757,45.78529117415076
667312.86143975,5072439.98454619,37.42952258657645,11.15246377230652,45.78524274419086
667512.86143975,5072439.98454619,37.42025461466605,11.155034915591044,45.78519425641276
667712.86143975,5072439.98454619,37.68918486274569,11.157606052296508,45.78514571081684
667912.86143975,5072439.98454619,38.472469131865545,11.16017718241509,45.785097107403516
668112.86143975,5072439.98454619,38.62831058209865,11.162748305938972,45.78504844617315
665512.86143975,5072639.98454619,14.826284171720006,11.129391711028719,45.78747542376613
665712.86143975,5072639.98454619,7.083985865805734,11.131962995763192,45.787427453372615
665912.86143975,5072639.98454619,6.429544114930214,11.134534273988228,45.787379425154256
666112.86143975,5072639.98454619,24.640939493375075,11.137105545695997,45.78733133911138
666312.86143975,5072639.98454619,37.472506945328085,11.139676810878683,45.787283195244406
666512.86143975,5072639.98454619,37.464093089792335,11.142248069528462,45.78723499355371
666712.86143975,5072639.98454619,37.45444149628289,11.144819321637513,45.78718673403967
666912.86143975,5072639.98454619,37.443441796433724,11.147390567198018,45.78713841670267
667112.86143975,5072639.98454619,37.43109759734921,11.149961806202153,45.7870900415431
667312.86143975,5072639.98454619,37.41767297326379,11.152533038642098,45.78704160856135
667512.86143975,5072639.98454619,37.403945846176825,11.155104264510033,45.7869931177578
667712.86143975,5072639.98454619,37.391569000906316,11.157675483798139,45.78694456913285
667912.86143975,5072639.98454619,37.67723827979569,11.160246696498593,45.78689596268686
668112.86143975,5072639.98454619,38.57921036943917,11.162817902603575,45.78684729842024
668312.86143975,5072639.98454619,40.167275079517026,11.165389102105266,45.78679857633337
665312.86143975,5072839.98454619,15.095645048840897,11.126888866745736,45.78932223011266
665512.86143975,5072839.98454619,15.095936169122435,11.129460240580714,45.78927431455481
665712.86143975,5072839.98454619,11.588552628437187,11.132031607913312,45.789226341168096
665912.86143975,5072839.98454619,6.426444539778962,11.134602968735704,45.7891783099529
666112.86143975,5072839.98454619,6.4343823183368745,11.137174323040071,45.78913022090961
666312.86143975,5072839.98454619,23.890005626435787,11.13974567081859,45.78908207403862
666512.86143975,5072839.98454619,37.4629464330403,11.142317012063438,45.78903386934029
666712.86143975,5072839.98454619,37.45204565633389,11.144888346766795,45.78898560681502
666912.86143975,5072839.98454619,37.43913982770191,11.147459674920835,45.788937286463195
667112.86143975,5072839.98454619,37.423915678901565,11.150030996517739,45.78888890828519
667312.86143975,5072839.98454619,37.40622497356884,11.152602311549687,45.7888404722814
667512.86143975,5072839.98454619,37.3864325282701,11.155173620008854,45.78879197845221
667712.86143975,5072839.98454619,37.366126697547585,11.15774492188742,45.788743426798
667912.86143975,5072839.98454619,37.60991476374808,11.160316217177567,45.78869481731916
668112.86143975,5072839.98454619,38.41636541337814,11.162887505871467,45.7886461500161
668312.86143975,5072839.98454619,40.11951854482014,11.165458787961304,45.78859742488918
668512.86143975,5072839.98454619,42.53166312585674,11.168030063439256,45.78854864193878
668712.86143975,5072839.98454619,44.53945271940799,11.170601332297503,45.78849980116532
665112.86143975,5073039.98454619,14.940051415763687,11.124385857256405,45.79116898395721
665312.86143975,5073039.98454619,15.095628978389461,11.126957320193407,45.7911211232424
665512.86143975,5073039.98454619,15.095964674319072,11.129528776635091,45.79107320469475
665712.86143975,5073039.98454619,15.09631647513745,11.132100226573632,45.79102522831461
665912.86143975,5073039.98454619,7.081633282681783,11.13467167000121,45.79097719410242
666112.86143975,5073039.98454619,6.43082503182372,11.137243106909995,45.79092910205851
666312.86143975,5073039.98454619,6.441107837554628,11.13981453729217,45.7908809521833
666512.86143975,5073039.98454619,20.363322663671855,11.142385961139908,45.79083274447715
666712.86143975,5073039.98454619,37.451634813860366,11.14495737844539,45.790784478940466
666912.86143975,5073039.98454619,37.4371482817791,11.14752878920079,45.7907361555736
667112.86143975,5073039.98454619,37.41923074325246,11.150100193398284,45.79068777437698
667312.86143975,5073039.98454619,37.39700011471225,11.152671591030055,45.79063933535095
667512.86143975,5073039.98454619,37.369718137500435,11.155242982088275,45.79059083849592
667712.86143975,5073039.98454619,37.337700249543666,11.157814366565127,45.79054228381227
667912.86143975,5073039.98454619,37.30475750525207,11.160385744452784,45.7904936713004
668112.86143975,5073039.98454619,37.57609115531496,11.162957115743424,45.790445000960695
668312.86143975,5073039.98454619,40.02573193180753,11.165528480429229,45.790396272793515
668512.86143975,5073039.98454619,42.5326240435203,11.168099838502375,45.79034748679929
668712.86143975,5073039.98454619,45.964953117141505,11.17067118995504,45.79029864297838
668912.86143975,5073039.98454619,45.981341774412556,11.173242534779403,45.79024974133117
664912.86143975,5073239.98454619,19.32407149853705,11.121882682543559,45.793015685289134
665112.86143975,5073239.98454619,14.939952782389625,11.124454234584105,45.79296787942475
665312.86143975,5073239.98454619,14.940490935029276,11.127025780136398,45.792920015723546
665512.86143975,5073239.98454619,15.095976058782071,11.12959731919261,45.7928720941859
665712.86143975,5073239.98454619,15.096391358940028,11.132168851744918,45.79282411481218
665912.86143975,5073239.98454619,12.784632968114364,11.1347403777855,45.79277607760276
666112.86143975,5073239.98454619,6.425646720432936,11.13731189730653,45.79272798255807
666312.86143975,5073239.98454619,6.437073040477193,11.139883410300182,45.79267982967844
666512.86143975,5073239.98454619,6.450853742345811,11.142454916758636,45.792631618964286
666712.86143975,5073239.98454619,16.837068513774263,11.145026416674066,45.792583350415974
666912.86143975,5073239.98454619,37.43852422265551,11.147597910038646,45.7925350240339
667112.86143975,5073239.98454619,37.418806915192924,11.150169396844557,45.79248663981845
667312.86143975,5073239.98454619,37.39286273167852,11.152740877083971,45.79243819777
667512.86143975,5073239.98454619,37.3580785092406,11.155312350749067,45.79238969788895
667712.86143975,5073239.98454619,37.31124333761399,11.157883817832023,45.79234114017569
667912.86143975,5073239.98454619,37.251024383504934,11.160455278325013,45.79229252463057
668112.86143975,5073239.98454619,39.02025794449703,11.163026732220219,45.792243851254014
668312.86143975,5073239.98454619,38.321406103411995,11.165598179509812,45.792195120046415
668512.86143975,5073239.98454619,42.545381734360824,11.168169620185973,45.792146331008134
668712.86143975,5073239.98454619,45.9684288186129,11.170741054240878,45.792097484139575
668912.86143975,5073239.98454619,45.99458064983701,11.173312481666706,45.79204857944112
669112.86143975,5073239.98454619,46.004128730278225,11.175883902455633,45.791999616913174
664912.86143975,5073439.98454619,23.71780775445681,11.121950983735642,45.79481458309127
665112.86143975,5073439.98454619,15.700380978830964,11.124522618400063,45.79476677424391
665312.86143975,5073439.98454619,14.940404925048686,11.127094246575467,45.794718907556124
665512.86143975,5073439.98454619,15.095959538767591,11.129665868254033,45.79467098302828
665712.86143975,5073439.98454619,15.096454117405443,11.132237483427934,45.79462300066077
665912.86143975,5073439.98454619,15.096971328162626,11.134809092089345,45.79457496045398
666112.86143975,5073439.98454619,7.0763752793619945,11.13738069423044,45.794526862408276
666312.86143975,5073439.98454619,6.430702601523721,11.139952289843398,45.794478706524046
666512.86143975,5073439.98454619,6.446457435473467,11.142523878920388,45.79443049280169
666712.86143975,5073439.98454619,6.465727226591307,11.145095461453588,45.79438222124156
666912.86143975,5073439.98454619,11.26219122666845,11.147667037435175,45.7943338918441
667112.86143975,5073439.98454619,34.95367109676757,11.150238606857323,45.79428550460963
667312.86143975,5073439.98454619,34.951580077499486,11.152810169712206,45.79423705953856
667512.86143975,5073439.98454619,37.358341638168284,11.155381725992001,45.79418855663128
667712.86143975,5073439.98454619,37.29922958356971,11.157953275688886,45.79413999588818
667912.86143975,5073439.98454619,37.20441046124406,11.160524818795036,45.794091377309655
668112.86143975,5073439.98454619,37.053407474487884,11.163096355302622,45.79404270089607
668312.86143975,5073439.98454619,37.292894836950424,11.165667885203828,45.793993966647825
668512.86143975,5073439.98454619,44.19861158567597,11.168239408490827,45.793945174565316
668712.86143975,5073439.98454619,45.990744739158494,11.170810925155793,45.79389632464892
668912.86143975,5073439.98454619,46.02549255772752,11.17338243519091,45.79384741689904
669112.86143975,5073439.98454619,46.02423046677218,11.175953938588346,45.79379845131604
669312.86143975,5073439.98454619,46.01777609326756,11.178525435340282,45.793749427900316
669512.86143975,5073439.98454619,46.011839516272055,11.181096925438895,45.793700346652294
664712.86143975,5073639.98454619,22.321530346719143,11.119447567630846,45.79666123423127
664912.86143975,5073639.98454619,22.327562273592473,11.122019291408911,45.79661348024517
665112.86143975,5073639.98454619,20.42092064557329,11.12459100870503,45.79656566841465
665312.86143975,5073639.98454619,14.940241057708077,11.127162719511375,45.79651779874009
665512.86143975,5073639.98454619,14.941042914826701,11.12973442382012,45.79646987122189
665712.86143975,5073639.98454619,15.096491831560893,11.13230612162344,45.79642188586039
665912.86143975,5073639.98454619,15.097129343327905,11.134877812913505,45.79637384265602
666112.86143975,5073639.98454619,12.79912450137476,11.137449497682493,45.79632574160912
666312.86143975,5073639.98454619,6.421022790683714,11.140021175922577,45.7962775827201
666512.86143975,5073639.98454619,6.438557392368899,11.142592847625929,45.79622936598934
666712.86143975,5073639.98454619,6.461538471997961,11.145164512784726,45.79618109141723
666912.86143975,5073639.98454619,7.274562129365666,11.147736171391143,45.796132759004145
