surface,move_length_m,gis_length_m,overlap_pct_A_to_B,overlap_pct_B_to_A,overlap_pct_mean,buffer_dist_m,n_move_segments_merged,n_gis_segments_merged
TOP_OSV_merged_resampledoriginal,12368.480042403115,7621.221751932317,72.99305699632593,97.77068364360642,85.38187031996617,50.0,1,21
