x,y,horizontal_weight,vertical_norm,arithmetic_combined,geometric_combined,min_combined,has_vertical,lon,lat
665517.16946271,5072456.50576381,0.4525891805005671,0.9999999999988538,0.7262945902497104,0.6727474864316093,0.4525891805005671,True,11.12938423235799,45.78582409911853
665717.16946271,5072456.50576381,0.499640060931319,0.9999999999983011,0.74982003046481,0.7068522200081643,0.499640060931319,True,11.131955441184214,45.78577613022534
665917.16946271,5072456.50576381,0.43450007080326175,0.9999999999983011,0.7172500354007815,0.6591661936132068,0.43450007080326175,True,11.134526643501525,45.78572810351057
666117.16946271,5072456.50576381,0.2682707329691961,0.9999999999983011,0.6341353664837486,0.5179485813946596,0.2682707329691961,True,11.137097839302106,45.78568001897463
666317.16946271,5072456.50576381,0.06884583213300752,0.9999999999983011,0.5344229160656543,0.26238489311103746,0.06884583213300752,True,11.139669028578133,45.78563187661791
666517.16946271,5072456.50576381,0.17356436696867755,0.9999999999983011,0.5867821834834893,0.41661056991917844,0.17356436696867755,True,11.142240211321788,45.785583676440766
666717.16946271,5072456.50576381,0.36380750673441264,0.999999999974406,0.6819037533544093,0.6031645768155665,0.36380750673441264,True,11.144811387525248,45.785535418443594
666917.16946271,5072456.50576381,0.4612690675217587,0.9999999999530116,0.7306345337373852,0.6791679229027858,0.4612690675217587,True,11.147382557180695,45.78548710262678
667117.16946271,5072456.50576381,0.4611612419806304,0.9999999999530116,0.730580620966821,0.679088537643628,0.4611612419806304,True,11.14995372028031,45.78543872899071
667317.16946271,5072456.50576381,0.4085893928546972,0.9999999999530116,0.7042946964038543,0.6392099755444202,0.4085893928546972,True,11.152524876816269,45.785390297535784
667517.16946271,5072456.50576381,0.49450426758824867,0.999999999951821,0.7472521337700349,0.7032099740222858,0.49450426758824867,True,11.155096026780756,45.785341808262345
667717.16946271,5072456.50576381,0.49946471829556444,0.9999999999518209,0.7497323591236926,0.7067281784897929,0.49946471829556444,True,11.157667170165952,45.78529326117082
667917.16946271,5072456.50576381,0.42032057711390214,0.9999999999518209,0.7101602885328615,0.6483213532605967,0.42032057711390214,True,11.160238306964033,45.78524465626159
665517.16946271,5072656.50576381,0.23986461997783942,0.9999999999988538,0.6199323099883466,0.48975975740924704,0.23986461997783942,True,11.129452757724437,45.787622990437946
665717.16946271,5072656.50576381,0.3803915444296089,0.9999999999988538,0.6901957722142313,0.6167589029995212,0.3803915444296089,True,11.13202404914159,45.787575018551635
665917.16946271,5072656.50576381,0.4782786515106828,0.9999999999983011,0.7391393257544919,0.6915769310133691,0.4782786515106828,True,11.13459533404907,45.787526988840156
666117.16946271,5072656.50576381,0.477808438941354,0.9999999999983011,0.7389042194698275,0.6912368906102612,0.477808438941354,True,11.137166612439056,45.78747890130389
666317.16946271,5072656.50576381,0.367976964329975,0.9999999999983011,0.6839884821641381,0.6066110486377164,0.367976964329975,True,11.139737884303724,45.787430755943234
666517.16946271,5072656.50576381,0.1671003595130762,0.9999999999983011,0.5835501797556887,0.40877910845931487,0.1671003595130762,True,11.142309149635256,45.78738255275856
666717.16946271,5072656.50576381,0.05127492237552874,0.9999999999799296,0.5256374611777291,0.22643966608017163,0.05127492237552874,True,11.144880408425829,45.787334291750255
666917.16946271,5072656.50576381,0.28520207953174875,0.9999999999530116,0.6426010397423801,0.5340431438735521,0.28520207953174875,True,11.147451660667622,45.78728597291872
667117.16946271,5072656.50576381,0.44098723216712754,0.9999999999530116,0.7204936160600696,0.6640686953519239,0.44098723216712754,True,11.150022906352815,45.787237596264305
667317.16946271,5072656.50576381,0.49392994175303767,0.9999999999530116,0.7469649708530246,0.702801495252983,0.49392994175303767,True,11.152594145473584,45.787189161787424
