x,y,abs_delta_z,abs_delta_norm,lon,lat
667488.94792678,5075276.20642639,1.7459029714053165e-09,0.9999977201227056,11.155711410339867,45.81070985087212
667688.94792678,5075276.20642639,2.8135901817368514e-09,0.9999962739309627,11.158283719678415,45.81066126922207
667888.94792678,5075276.20642639,1.3279807014612167e-10,0.9999999050875211,11.160856022420077,45.81061262970345
667088.94792678,5075476.20642639,1.9231828550626142e-09,0.9999974799955397,11.150636038926464,45.81260569909615
667288.94792678,5075476.20642639,1.4916959077401272e-09,0.9999980644484153,11.153208444130554,45.81255723016026
667488.94792678,5075476.20642639,1.049982980898946e-09,0.9999986627524704,11.15578084275265,45.812508703351405
667688.94792678,5075476.20642639,1.9552672710030082e-09,0.9999974365369153,11.158353234784919,45.812460118669996
667888.94792678,5075476.20642639,2.9453471592873026e-09,0.9999960954649746,11.16092562021953,45.812411476116395
668088.94792678,5075476.20642639,1.0240579648278098e-09,0.9999986978681333,11.163497999048646,45.812362775691014
666488.94792678,5075676.20642639,1.320333891492455e-09,0.9999982965597777,11.142987809383856,45.81454962559441
666688.94792678,5075676.20642639,7.310637997129647e-10,0.9999990947313141,11.145560316992325,45.81450132726618
666888.94792678,5075676.20642639,8.22552112817409e-10,0.9999989708095871,11.148132818041535,45.81445297106023
667088.94792678,5075676.20642639,1.4918874465167335e-09,0.9999980641889744,11.15070531252365,45.81440455697694
667288.94792678,5075676.20642639,1.1908865753400527e-09,0.9999984718973091,11.153277800430835,45.8143560850167
667488.94792678,5075676.20642639,1.0500253198004544e-09,0.999998662695122,11.155850281755258,45.8143075551799
667688.94792678,5075676.20642639,1.9557472657633013e-09,0.9999974358867582,11.158422756489083,45.814258967466934
667888.94792678,5075676.20642639,7.15089402874649e-10,0.9999991163687755,11.160995224624472,45.814210321878186
668088.94792678,5075676.20642639,2.883581764031638e-09,0.9999961791267472,11.163567686153597,45.81416161841402
666088.94792678,5075876.20642639,2.602058327105788e-09,0.9999965604527254,11.1379116411264,45.81644492091515
666288.94792678,5075876.20642639,1.352963128449946e-09,0.9999982523631884,11.140484244544659,45.816396735337015
666488.94792678,5075876.20642639,5.095856340118513e-10,0.9999993947254429,11.14305684141856,45.81634849187678
666688.94792678,5075876.20642639,9.210857830208437e-10,0.9999988373448617,11.14562943174027,45.81630019053483
666888.94792678,5075876.20642639,2.113593231854114e-08,0.9999714561569443,11.14820201550195,45.81625183131155
667088.94792678,5075876.20642639,1.2012820313043676e-08,0.9999838134926171,11.150774592695766,45.81620341420733
667288.94792678,5075876.20642639,1.1909250288492964e-09,0.9999984718452234,11.153347163313882,45.81615493922256
667488.94792678,5075876.20642639,1.0500396612872744e-09,0.9999986626756964,11.155919727348465,45.81610640635762
667688.94792678,5075876.20642639,1.9558616760418613e-09,0.9999974357317885,11.158492284791677,45.8160578156129
667888.94792678,5075876.20642639,4.292139708083701e-09,0.9999942712225892,11.161064835635683,45.816009166988785
668088.94792678,5075876.20642639,3.5756235693489544e-09,0.9999952417500184,11.16363737987265,45.81596046048567
668288.94792678,5075876.20642639,1.000985249777626e-09,0.9999987291203294,11.166209917494742,45.81591169610394
665688.94792678,5076076.20642639,3.3315843722438192e-09,0.9999955723032632,11.132835122383096,45.81833999607573
665888.94792678,5076076.20642639,9.449939130978066e-10,0.9999988049610887,11.135407821590698,45.818291923263445
666088.94792678,5076076.20642639,2.3991511117754486e-09,0.9999968352923382,11.13798051426885,45.81824379256471
666288.94792678,5076076.20642639,2.1307689980525254e-09,0.9999971988182782,11.140553200409716,45.81819560397987
666488.94792678,5076076.20642639,2.59826219631372e-09,0.9999965655946181,11.143125880005458,45.81814735750932
666688.94792678,5076076.20642639,2.4994173081333735e-10,0.9999997464153997,11.145698553048243,45.81809905315346
666888.94792678,5076076.20642639,3.6660636153657298e-09,0.9999951192481785,11.148271219530228,45.81805069091267
667088.94792678,5076076.20642639,2.553662253931858e-09,0.9999966260056334,11.150843879443581,45.818002270787325
667288.94792678,5076076.20642639,2.151512568063097e-09,0.9999971707209296,11.153416532780463,45.81795379277782
667488.94792678,5076076.20642639,1.0500468542292824e-09,0.9999986626659535,11.15598917953304,45.81790525688454
667688.94792678,5076076.20642639,8.118385073432972e-10,0.9999989853212602,11.158561819693478,45.8178566631079
667888.94792678,5076076.20642639,2.6220958632303484e-09,0.999996533311706,11.161134453253934,45.81780801144823
668088.94792678,5076076.20642639,3.0952694844310514e-09,0.999995892393863,11.163707080206576,45.817759301905944
668288.94792678,5076076.20642639,1.0357451472631294e-09,0.9999986820377417,11.16627970054357,45.817710534481456
665488.94792678,5076276.20642639,2.870129709911841e-09,0.9999961973476732,11.130331048137691,45.82018689100027
665688.94792678,5076276.20642639,2.1888618673851887e-09,0.9999971201309743,11.132903836599644,45.82013887307878
665888.94792678,5076276.20642639,1.6162340309612487e-09,0.9999978957604291,11.13547661853922,45.82009079726682
666088.94792678,5076276.20642639,1.4238676444164209e-08,0.9999807985508565,11.138049393948585,45.82004266356479
666288.94792678,5076276.20642639,3.8070772387090214e-09,0.999994928243982,11.140622162819897,45.81999447197306
666488.94792678,5076276.20642639,3.261321981049878e-09,0.9999956674742918,11.143194925145318,45.81994622249203
666688.94792678,5076276.20642639,3.9196092546616235e-09,0.9999947758183739,11.145767680917011,45.81989791512206
666888.94792678,5076276.20642639,3.945301526139626e-09,0.9999947410179656,11.14834043012714,45.819849549863555
667088.94792678,5076276.20642639,5.646524171367727e-10,0.9999993201369994,11.150913172767865,45.819801126716904
667288.94792678,5076276.20642639,4.806667922953065e-10,0.999999433896269,11.153485908831351,45.81975264568247
667488.94792678,5076276.20642639,1.7760153760489403e-09,0.9999976793351879,11.15605863830976,45.819704106760675
667688.94792678,5076276.20642639,1.6766442972685345e-09,0.9999978139341905,11.158631361195255,45.81965550995187
667888.94792678,5076276.20642639,0.0007382750636651256,0.0,11.161204077479999,45.81960685525647
668088.94792678,5076276.20642639,3.2619384441237754e-09,0.9999956666392871,11.163776787156154,45.81955814267484
668288.94792678,5076276.20642639,1.1341618417848352e-09,0.999998548731461,11.166349490215884,45.8195093722074
668488.94792678,5076276.20642639,1.3726817864165495e-09,0.9999982256540924,11.168922186651354,45.819460543854504
665288.94792678,5076476.20642639,3.0715488566962147e-09,0.9999959245236625,11.127826808418208,45.82203373337381
665488.94792678,5076476.20642639,1.6833397235094691e-09,0.9999978048651766,11.130399686136037,45.8219857703505
665688.94792678,5076476.20642639,2.9311799511535577e-09,0.9999961146545829,11.132972557338569,45.821937749432756
665888.94792678,5076476.20642639,1.197539684402671e-09,0.9999984628856141,11.135545422017959,45.82188967062093
666088.94792678,5076476.20642639,1.9263259637403723e-09,0.9999974757381712,11.13811828016637,45.82184153391543
666288.94792678,5076476.20642639,3.20813558729409e-09,0.9999957395157312,11.140691131775966,45.821793339316606
666488.94792678,5076476.20642639,1.1952693616888422e-09,0.9999984659607863,11.143263976838902,45.82174508682488
666688.94792678,5076476.20642639,7.82366139252183e-10,0.9999990252418427,11.145836815347344,45.82169677644063
666888.94792678,5076476.20642639,6.903980100450211e-10,0.9999991498134848,11.148409647293455,45.82164840816422
667088.94792678,5076476.20642639,1.4719702828197818e-09,0.9999980911669483,11.15098247266939,45.82159998199605
667288.94792678,5076476.20642639,1.9124240719236735e-09,0.9999974945684064,11.153555291467317,45.82155149793652
667488.94792678,5076476.20642639,1.267862352301864e-09,0.9999983676329403,11.156128103679395,45.821502955985984
667688.94792678,5076476.20642639,1.4954497716882531e-09,0.9999980593637735,11.158700909297787,45.82145435614486
667888.94792678,5076476.20642639,2.345018310573034e-09,0.9999969086156948,11.161273708314653,45.82140569841352
668088.94792678,5076476.20642639,2.461859899752069e-10,0.9999997515025837,11.163846500722157,45.82135698279236
668288.94792678,5076476.20642639,1.3727105294155535e-09,0.9999982256151597,11.166419286512461,45.82130820928176
668488.94792678,5076476.20642639,2.408370132612775e-09,0.9999968228050932,11.16899206567773,45.821259377882114
668688.94792678,5076476.20642639,1.217140114330274e-09,0.999998436336659,11.171564838210122,45.82121048859381
665288.94792678,5076676.20642639,3.594138861266712e-09,0.9999952166708923,11.127895370182673,45.82383261506799
665488.94792678,5076676.20642639,7.957207337006115e-10,0.9999990071529268,11.130468330649684,45.82378464905186
665688.94792678,5076676.20642639,2.6307133856416415e-09,0.999996521639196,11.133041284600631,45.82373662513764
665888.94792678,5076676.20642639,1.377470742229625e-09,0.9999982191674094,11.135614232027676,45.823688543325765
666088.94792678,5076676.20642639,1.7051040771596049e-09,0.9999977753851677,11.138187172922976,45.82364040361659
666288.94792678,5076676.20642639,2.6779244428818953e-09,0.9999964576914026,11.140760107278691,45.82359220601051
666488.94792678,5076676.20642639,2.68394691266431e-09,0.9999964495339141,11.143333035086984,45.8235439505079
666688.94792678,5076676.20642639,1.984654358903434e-09,0.9999973967318456,11.145905956340014,45.82349563710915
666888.94792678,5076676.20642639,9.380292271075556e-10,0.9999988143948173,11.14847887102994,45.82344726581464
667088.94792678,5076676.20642639,3.2723884361527025e-09,0.9999956524846807,11.151051779148926,45.82339883662477
667288.94792678,5076676.20642639,3.2658233487766793e-09,0.9999956613771495,11.15362468068913,45.823350349539936
667488.94792678,5076676.20642639,4.699789730018744e-09,0.9999937190570393,11.156197575642716,45.82330180456048
667688.94792678,5076676.20642639,1.9800644615707514e-09,0.999997402948902,11.15877046400184,45.823253201686825
667888.94792678,5076676.20642639,1.558367531078237e-09,0.9999979741411135,11.161343345758668,45.823204540919356
668088.94792678,5076676.20642639,1.6615501674024335e-09,0.9999978343793225,11.163916220905358,45.82315582225846
668288.94792678,5076676.20642639,1.2189850525986315e-09,0.9999984338376738,11.166489089434075,45.82310704570451
668488.94792678,5076676.20642639,2.868838259014645e-09,0.9999961990969548,11.169061951336976,45.823058211257916
668688.94792678,5076676.20642639,1.0244921906796752e-09,0.9999986972799706,11.17163480660623,45.82300931891906
665088.94792678,5076876.20642639,2.2561207694765744e-09,0.9999970290281982,11.125390888722343,45.82567940722059
665288.94792678,5076876.20642639,2.224638317663393e-09,0.9999970716714569,11.12796393845536,45.82563149611345
665488.94792678,5076876.20642639,1.8725904037161926e-09,0.9999975485234612,11.130536981679395,45.82558352710427
665688.94792678,5076876.20642639,4.7656900061756675e-09,0.999993629794534,11.1331100183866,45.82553550019343
665888.94792678,5076876.20642639,2.510065968107066e-09,0.9999966850571871,11.135683048569135,45.825487415381296
666088.94792678,5076876.20642639,2.3605080713011345e-09,0.9999968876346773,11.138256072219162,45.82543927266826
666288.94792678,5076876.20642639,8.941539393037689e-10,0.9999988738242817,11.140829089328841,45.825391072054714
666488.94792678,5076876.20642639,9.008257151092936e-10,0.9999988647873025,11.143402099890327,45.825342813541035
