surface,move_length_m,gis_length_m,overlap_pct_A_to_B,overlap_pct_B_to_A,overlap_pct_mean,buffer_dist_m,n_move_segments_merged,n_gis_segments_merged
TOP_FMZ_merged_resampled_original,26577.216144040925,12837.46456958217,50.19594980201662,95.86174002431852,73.02884491316757,50.0,39,28
