x,y,lon,lat,dist_wells,dist_wells_km,weight_wells,dist_sections,dist_sections_km,weight_sections,dist_maps,dist_maps_km,weight_maps,weight_combined
667529.07037132,5073042.34828718,11.155452199197008,45.79060816574094,,,,26.647347881836453,0.026647347881836453,0.994865829226833,804.563057635324,0.804563057635324,0.3266243536588655,0.6607450914428492
667729.07037132,5073042.34828718,11.158023584116382,45.7905596063348,,,,134.33268806953444,0.13433268806953444,0.8697749270982613,933.4805311484442,0.9334805311484442,0.2729078281631587,0.57134137763071
667929.07037132,5073042.34828718,11.160594962445918,45.79051098910043,,,,45.0292949582167,0.045029294958216705,0.9852063507727702,1084.1817607554838,1.0841817607554838,0.2163219817924903,0.6007641662826302
668129.07037132,5073042.34828718,11.163166334177797,45.790462314038194,,,,136.37663127289068,0.13637663127289068,0.8658523240930873,1248.805140394826,1.248805140394826,0.1654868199955606,0.515669572044324
668329.07037132,5073042.34828718,11.165737699304195,45.7904135811485,,,,254.1480185308854,0.2541480185308854,0.5540532785925524,1422.5253836041804,1.4225253836041805,0.12425443753145186,0.3391538580620021
668529.07037132,5073042.34828718,11.168309057817291,45.79036479043173,,,,143.26678816793932,0.14326678816793934,0.8522259808108592,1602.386549906077,1.6023865499060772,0.09271437582694628,0.47247017831890276
668729.07037132,5073042.34828718,11.170880409709264,45.79031594188827,,,,73.77984457215209,0.07377984457215209,0.9602815823610698,1786.5348705361396,1.7865348705361397,0.06926293169410623,0.514772257027588
668929.07037132,5073042.34828718,11.173451754972293,45.79026703551851,,,,194.01696242567613,0.19401696242567612,0.7333938594739703,1973.770764795968,1.9737707647959681,0.051986701109,0.3926902802914851
667329.07037132,5073242.34828718,11.152950100522116,45.7924555294847,,,,122.87533828498695,0.12287533828498695,0.890738531837001,528.4556629296582,0.5284556629296582,0.4348954389398822,0.6628169853884416
667529.07037132,5073242.34828718,11.15552157463041,45.79240702488087,,,,42.558801393929755,0.04255880139392976,0.9867910093112722,650.6378224512499,0.6506378224512499,0.39067038776973106,0.6887306985405016
667729.07037132,5073242.34828718,11.158093042155917,45.79235846244482,,,,94.49691608059723,0.09449691608059724,0.9350173302860945,804.6078326276622,0.8046078326276622,0.32660532020370747,0.630811325244901
667929.07037132,5073242.34828718,11.160664503090818,45.79230984217691,,,,105.5292524515374,0.10552925245153741,0.9191151691556175,975.427061674764,0.975427061674764,0.25630563199540385,0.5877104005755107
668129.07037132,5073242.34828718,11.163235957427288,45.79226116407756,,,,93.29839633216211,0.09329839633216211,0.9366431692902861,1155.6479312356093,1.1556479312356094,0.1927796023687967,0.5647113858295414
668329.07037132,5073242.34828718,11.165807405157505,45.792212428147124,,,,114.77995646635365,0.11477995646635365,0.9044905035955222,1341.4866116703602,1.34148661167036,0.14201257149226923,0.5232515375438958
668529.07037132,5073242.34828718,11.168378846273647,45.792163634386014,,,,20.78471496348103,0.02078471496348103,0.9969077615758573,1530.898598083003,1.530898598083003,0.10407382165497717,0.5504907916154173
668729.07037132,5073242.34828718,11.17095028076789,45.79211478279461,,,,172.1357417455565,0.1721357417455565,0.7885224645338362,1722.7056353115536,1.7227056353115535,0.07654940821056302,0.4325359363721996
668929.07037132,5073242.34828718,11.173521708632412,45.79206587337331,,,,282.9090486297038,0.28290904862970384,0.45529451745977084,1916.1886374404435,1.9161886374404435,0.05672524325753948,0.2560098803586552
669129.07037132,5073242.34828718,11.176093129859389,45.7920169061225,,,,140.5721575503461,0.1405721575503461,0.8576288158186228,2110.886800038681,2.110886800038681,0.04237603618670717,0.450002426002665
666929.07037132,5073442.34828718,11.147876266758157,45.79435123275208,,,,52.20334757604871,0.052203347576048706,0.98010262293157,295.20310522023215,0.29520310522023213,0.48730585702721657,0.7337042399793933
667129.07037132,5073442.34828718,11.150447836624817,45.79430284079457,,,,45.802061941077945,0.04580206194107794,0.9846924644904421,266.85026073314464,0.26685026073314466,0.4905624757741543,0.7376274701322982
667329.07037132,5073442.34828718,11.15301939992357,45.79425439100045,,,,59.58947032820331,0.05958947032820331,0.9740703417305933,367.7951195639049,0.3677951195639049,0.47600840309296427,0.7250393724117787
667529.07037132,5073442.34828718,11.155590956646593,45.794205883370104,,,,47.93913166906866,0.04793913166906866,0.9832261922818792,528.5238294502027,0.5285238294502027,0.4348734820743017,0.7090498371780904
667729.07037132,5073442.34828718,11.15816250678606,45.794157317903924,,,,28.179556208187584,0.028179556208187583,0.9942491901802503,709.5080173038123,0.7095080173038123,0.36676481247742604,0.6805070013288381
667929.07037132,5073442.34828718,11.160734050334149,45.79410869460231,,,,166.0501428704068,0.1660501428704068,0.8028225047979917,898.5910165030956,0.8985910165030956,0.2871196958125054,0.5449711003052485
668129.07037132,5073442.34828718,11.163305587283034,45.79406001346562,,,,193.10052781231846,0.19310052781231846,0.7358169503485192,1091.5722620430342,1.0915722620430341,0.21378315940940887,0.47480005487896404
668329.07037132,5073442.34828718,11.165877117624891,45.79401127449426,,,,79.25181790327068,0.07925181790327068,0.9541971384745739,1286.6989514192612,1.2866989514192613,0.15546041901904928,0.5548287787468116
668529.07037132,5073442.34828718,11.168448641351901,45.793962477688616,,,,75.83668281392325,0.07583668281392325,0.9580443866482673,1483.1245328377204,1.4831245328377203,0.1125015575258508,0.535272972087059
668729.07037132,5073442.34828718,11.171020158456237,45.793913623049086,,,,181.60100523874215,0.18160100523874215,0.7653798499937965,1680.3935753944033,1.6803935753944033,0.08184827190786609,0.4236140609508313
668929.07037132,5073442.34828718,11.173591668930074,45.79386471057605,,,,179.57525001091304,0.17957525001091304,0.770424179419178,1878.2403351404384,1.8782403351404384,0.060110752641260846,0.4152674660302194
669129.07037132,5073442.34828718,11.176163172765593,45.79381574026989,,,,30.346001717490832,0.03034600171749083,0.9933186795505584,2076.499685738032,2.076499685738032,0.04458654269877331,0.5189526111246658
669329.07037132,5073442.34828718,11.178734669954967,45.793766712131024,,,,181.08224891785204,0.18108224891785205,0.7666763113538955,2275.063764643054,2.275063764643054,0.03335114773944316,0.4000137295466693
669529.07037132,5073442.34828718,11.181306160490372,45.79371762615981,,,,265.427443131806,0.265427443131806,0.5162475077093572,2473.8591959756936,2.4738591959756935,0.025090356973436482,0.2706689323413969
666729.07037132,5073642.34828718,11.145373748436327,45.79619843679632,,,,136.30225432546618,0.1363022543254662,0.865996026769282,319.1905448180475,0.3191905448180475,0.4840578157764761,0.675026921272879
666929.07037132,5073642.34828718,11.14794540748793,45.7961500996599,,,,77.04334985339992,0.07704334985339992,0.9567039387729236,152.16023010060843,0.15216023010060842,0.4982261828444934,0.7274650608087085
667129.07037132,5073642.34828718,11.15051705997868,45.796101704682876,,,,159.81393835572092,0.1598139383557209,0.8169988401254739,84.95248051675674,0.08495248051675673,0.499693304233614,0.658346072179544
667329.07037132,5073642.34828718,11.153088705900757,45.79605325186566,,,,14.127152827787992,0.014127152827787991,0.9986153631864982,266.9852285569929,0.2669852285569929,0.4905484109011216,0.7445818870438099
667529.07037132,5073642.34828718,11.155660345246332,45.7960047412086,,,,54.44861202105392,0.054448612021053916,0.978352206938873,464.0531225940728,0.46405312259407283,0.45400653381060857,0.7161793703747408
667729.07037132,5073642.34828718,11.158231978007583,45.795956172712124,,,,27.14781538265345,0.027147815382653453,0.9946681944522086,662.8796941459208,0.6628796941459207,0.3858006195724694,0.690234407012339
667929.07037132,5073642.34828718,11.160803604176682,45.79590754637658,,,,226.57519254618688,0.22657519254618688,0.6411144111572769,862.249196713264,0.862249196713264,0.30223098692261297,0.4716726990399449
668129.07037132,5073642.34828718,11.163375223745806,45.795858862202365,,,,138.14747205468188,0.1381474720546819,0.8624094660008157,1061.8558591232377,1.0618558591232377,0.2241346510099675,0.5432720585053916
668329.07037132,5073642.34828718,11.165946836707128,45.79581012018989,,,,51.109337674699034,0.05110933767469904,0.9809291032078797,1261.5871170379114,1.2615871170379114,0.1620368912042318,0.5714829972060558
668529.07037132,5073642.34828718,11.168518443052829,45.79576132033953,,,,135.04241946576423,0.13504241946576423,0.8684190877557842,1461.39188522371,1.46139188522371,0.11657482941335605,0.49249695858457015
668729.07037132,5073642.34828718,11.17109004277508,45.79571246265167,,,,11.624829022541352,0.011624829022541352,0.9990889300427477,1661.2436397227798,1.6612436397227799,0.0843791170113711,0.5417340235270593
668929.07037132,5073642.34828718,11.173661635866058,45.7956635471267,,,,111.85317726395134,0.11185317726395133,0.9092438757592782,1861.1272441295005,1.8611272441295004,0.06171077686322898,0.4854773263112536
669129.07037132,5073642.34828718,11.176233222317938,45.79561457376501,,,,112.06490611078551,0.11206490611078551,0.9089039205215974,2061.033431840141,2.061033431840141,0.04562196770326167,0.47726294411242953
669329.07037132,5073642.34828718,11.178804802122897,45.795565542567005,,,,286.0143874771194,0.2860143874771194,0.4441785367470586,2260.9562126419937,2.2609562126419935,0.03403815646332459,0.2391083466051916
669529.07037132,5073642.34828718,11.181376375273109,45.79551645353304,,,,154.64535151414478,0.15464535151414477,0.8283775214730645,2460.891542471165,2.460891542471165,0.025557511784426033,0.42696751662874527
669729.07037132,5073642.34828718,11.183947941760753,45.79546730666355,,,,60.705550644374235,0.06070555064437423,0.9730904486851388,2660.8365925264534,2.6608365925264534,0.019241859758864277,0.49616615422200155
666529.07037132,5073842.34828718,11.142871064856184,45.798045588377995,,,,117.93293742584632,0.11793293742584632,0.8992396316075838,306.2750565747297,0.3062750565747297,0.48586429406725,0.6925519628374169
666729.07037132,5073842.34828718,11.145442813094263,45.79799730607007,,,,64.93937609941098,0.06493937609941097,0.9692105063913862,199.43631239202526,0.19943631239202525,0.49601901914118535,0.7326147627662858
666929.07037132,5073842.34828718,11.148014554778548,45.79794896591756,,,,199.05647699763747,0.19905647699763748,0.7198945664466496,43.04532967741602,0.04304532967741602,0.499963135773565,0.6099288511101073
667129.07037132,5073842.34828718,11.150586289901218,45.79790056792086,,,,97.3887626769276,0.0973887626769276,0.9310120794308387,128.37735906293213,0.12837735906293213,0.49893460733866873,0.7149733433847537
667329.07037132,5073842.34828718,11.153158018454443,45.797852112080335,,,,71.02368040100549,0.0710236804010055,0.9631850287727656,295.4470757347793,0.2954470757347793,0.4872751412189247,0.7252300849958451
667529.07037132,5073842.34828718,11.155729740430399,45.797803598396385,,,,61.73106668115192,0.06173106668115192,0.9721742768668985,480.9918532386097,0.48099185323860966,0.4493065463992969,0.7107404116330978
667729.07037132,5073842.34828718,11.158301455821254,45.797755026869396,,,,78.1163280731869,0.0781163280731869,0.9554946501460422,674.8461685477603,0.6748461685477603,0.3809838171489528,0.6682392336474975
667929.07037132,5073842.34828718,11.16087316461919,45.797706397499745,,,,168.10915744764438,0.16810915744764438,0.7980354357583682,871.4823805019078,0.8714823805019077,0.2983668737640252,0.5482011547611967
668129.07037132,5073842.34828718,11.163444866816379,45.79765771028783,,,,93.74285117541572,0.09374285117541573,0.9360425853232145,1069.3669752928372,1.0693669752928372,0.2214823844479337,0.5787624848855741
668329.07037132,5073842.34828718,11.166016562404991,45.79760896523403,,,,160.94022491649878,0.1609402249164988,0.8144745742104909,1267.915579275147,1.2679155792751469,0.1603545265939146,0.4874145504022027
668529.07037132,5073842.34828718,11.168588251377207,45.79756016233875,,,,275.798809177644,0.275798809177644,0.4804228775134889,1466.8585836713476,1.4668585836713475,0.11553564830066829,0.2979792629070786
668729.07037132,5073842.34828718,11.171159933725198,45.79751130160237,,,,109.91742322812759,0.10991742322812759,0.912323595467411,1666.0547088292124,1.6660547088292124,0.0837352423903183,0.49802941892886465
668929.07037132,5073842.34828718,11.17373160944114,45.79746238302527,,,,81.88803344507089,0.08188803344507088,0.9511144144540433,1865.4228692534225,1.8654228692534225,0.061304725976062256,0.5062095702150528
669129.07037132,5073842.34828718,11.176303278517205,45.79741340660785,,,,60.85015826049641,0.060850158260496404,0.9729621753466277,2064.913235333473,2.064913235333473,0.045359752533703585,0.5091609639401656
669329.07037132,5073842.34828718,11.178874940945573,45.79736437235051,,,,170.24800489167703,0.17024800489167702,0.7930071997613479,2264.4935102086365,2.2644935102086365,0.033864478816280665,0.4134358392888143
669529.07037132,5073842.34828718,11.181446596718414,45.79731528025362,,,,88.63383632765441,0.08863383632765441,0.9427798051688192,2464.1418478039595,2.4641418478039596,0.025439583246739825,0.4841096942077795
669729.07037132,5073842.34828718,11.184018245827907,45.797266130317574,,,,128.74992737226876,0.12874992737226876,0.8802078614228709,2663.8429447736576,2.6638429447736574,0.01915989079818951,0.4496838761105302
669929.07037132,5073842.34828718,11.186589888266228,45.79721692254279,,,,308.86607620633134,0.30886607620633133,0.3598451050214349,2863.5857631197414,2.8635857631197412,0.014402123772917408,0.18712361439717615
666129.07037132,5074042.34828718,11.13779637203555,45.79994085710955,,,,275.89599269835537,0.27589599269835535,0.48008249646642787,560.5244990634583,0.5605244990634582,0.42419328503206793,0.45213789074924793
666329.07037132,5074042.34828718,11.140368216000542,45.79989268748648,,,,170.92040966668768,0.17092040966668767,0.7914147794310075,386.12764150415796,0.38612764150415796,0.47244373827033087,0.6319292588506692
666529.07037132,5074042.34828718,11.142940053426633,45.79984446001446,,,,84.25053912184268,0.08425053912184267,0.9482683710716098,199.2866283838367,0.1992866283838367,0.4960279135236513,0.7221481422976306
666729.07037132,5074042.34828718,11.145511884305991,45.79979617469387,,,,91.48296817510648,0.09148296817510648,0.9390676915854461,29.60251851346945,0.029602518513469452,0.4999903798172254,0.7195290357013358
666929.07037132,5074042.34828718,11.14808370863079,45.79974783152507,,,,165.7426295505623,0.1657426295505623,0.8035329349586172,89.39193121919135,0.08939193121919135,0.49964212237709194,0.6515875286678545
667129.07037132,5074042.34828718,11.150655526393203,45.79969943050848,,,,34.89467239506321,0.03489467239506321,0.9911417359375889,244.89944687533847,0.24489944687533846,0.49267488297230555,0.7419083094549472
667329.07037132,5074042.34828718,11.1532273375854,45.799650971644475,,,,98.56619483793749,0.09856619483793749,0.9293480307967044,404.5876665969971,0.40458766659699713,0.4685564578463972,0.6989522443215508
667529.07037132,5074042.34828718,11.155799142199559,45.799602454933414,,,,53.49984125236482,0.053499841252364816,0.9791007612265347,572.1547213599788,0.5721547213599788,0.42013575706917816,0.6996182591478564
667729.07037132,5074042.34828718,11.15837094022785,45.79955388037574,,,,141.5134867275924,0.1415134867275924,0.8557521561462431,742.580105777279,0.742580105777279,0.35292008953076176,0.6043361228385025
667929.07037132,5074042.34828718,11.160942731662448,45.79950524797178,,,,20.703776101731624,0.020703776101731623,0.9969324267123395,924.9267007811346,0.9249267007811346,0.2763611733193882,0.6366468000158638
668129.07037132,5074042.34828718,11.163514516495523,45.799456557721946,,,,106.34162300601028,0.10634162300601029,0.9178777851710413,1113.3524105778702,1.1133524105778703,0.2064400689478434,0.5621589270594424
668329.07037132,5074042.34828718,11.166086294719252,45.79940780962665,,,,229.49019639630583,0.22949019639630583,0.6322834784930818,1305.2270984243448,1.3052270984243448,0.15077642498996768,0.3915299517415247
