x,y,fault_throw_m,lon,lat
667207.61679448,5077149.95162811,27.48531847347495,11.152742707126121,45.82763106097029
667407.61679448,5077149.95162811,27.321200571118897,11.15531580078312,45.82758253236199
667607.61679448,5077149.95162811,22.500657718105852,11.157888887847015,45.82753394585079
667807.61679448,5077149.95162811,11.547146148265703,11.160461968309969,45.82748530143706
666207.61679448,5077349.95162811,16.577579460360614,11.139946104121513,45.8296717011835
666407.61679448,5077349.95162811,4.588393813055255,11.142519313398473,45.8296234590855
666607.61679448,5077349.95162811,59.90350515519341,11.145092516120771,45.82957515907904
666807.61679448,5077349.95162811,63.01656363032354,11.147665712280563,45.829526801164505
667007.61679448,5077349.95162811,62.25681641474063,11.150238901870013,45.82947838534231
667207.61679448,5077349.95162811,46.65617099737416,11.15281208488127,45.82942991161281
667407.61679448,5077349.95162811,19.399788363518198,11.155385261306499,45.82938137997642
667607.61679448,5077349.95162811,17.277249642923113,11.157958431137853,45.829332790433504
665407.61679448,5077549.95162811,6.480813887812821,11.129721840945821,45.831662967567574
665607.61679448,5077549.95162811,1.9271569652949252,11.132295159145984,45.83161495411139
665807.61679448,5077549.95162811,19.714788456459555,11.13486847082209,45.831566882741605
666007.61679448,5077549.95162811,8.56200080378357,11.1374417759663,45.83151875345862
666207.61679448,5077549.95162811,12.322313838000404,11.140015074570767,45.83147056626279
666407.61679448,5077549.95162811,17.508370346795914,11.142588366627649,45.83142232115452
666607.61679448,5077549.95162811,93.09454616828353,11.1451616521291,45.831374018134206
666807.61679448,5077549.95162811,90.97980375787647,11.14773493106728,45.83132565720221
667007.61679448,5077549.95162811,84.74084042525934,11.150308203434344,45.83127723835893
667207.61679448,5077549.95162811,80.01669392143084,11.152881469222448,45.83122876160475
667407.61679448,5077549.95162811,17.481413580348217,11.15545472842375,45.831180226940056
667607.61679448,5077549.95162811,17.31387205601482,11.158027981030406,45.83113163436525
665207.61679448,5077749.95162811,8.636000321623904,11.127217079275967,45.833509802537534
665407.61679448,5077749.95162811,9.054529010261584,11.129790486783932,45.83346184400293
665607.61679448,5077749.95162811,7.402168845421633,11.132363887774922,45.83341382755073
665807.61679448,5077749.95162811,4.049865037809721,11.134937282241095,45.83336575318133
666007.61679448,5077749.95162811,9.130575506056184,11.137510670174606,45.83331762089511
666207.61679448,5077749.95162811,10.440119791948753,11.140084051567607,45.83326943069245
666407.61679448,5077749.95162811,26.353724273239767,11.142657426412255,45.83322118257374
666607.61679448,5077749.95162811,66.9817655658416,11.145230794700705,45.83317287653935
666807.61679448,5077749.95162811,82.67544975720367,11.147804156425115,45.8331245125897
667007.61679448,5077749.95162811,88.45339042669109,11.150377511577636,45.83307609072516
667207.61679448,5077749.95162811,93.76070582743111,11.15295086015043,45.83302761094608
667407.61679448,5077749.95162811,17.454753980390226,11.155524202135648,45.832979073252915
664807.61679448,5077949.95162811,8.207688114669518,11.122138648694978,45.8354044306059
665007.61679448,5077949.95162811,7.506928665412881,11.124712152014318,45.83535658492223
665207.61679448,5077949.95162811,7.239195432783947,11.127285648831613,45.8353086813166
665407.61679448,5077949.95162811,7.847595440212304,11.129859139139016,45.835260719789396
665607.61679448,5077949.95162811,6.101185977273473,11.13243262292868,45.835212700341
665807.61679448,5077949.95162811,5.750773409668078,11.135006100192763,45.83516462297178
666007.61679448,5077949.95162811,7.943462645978504,11.13757957092342,45.835116487682136
666207.61679448,5077949.95162811,3.3141963308620226,11.140153035112798,45.83506829447246
666407.61679448,5077949.95162811,65.08014809452006,11.142726492753058,45.8350200433431
666607.61679448,5077949.95162811,98.93498997928991,11.145299943836351,45.834971734294484
666807.61679448,5077949.95162811,108.85443728942244,11.147873388354833,45.834923367326965
667007.61679448,5077949.95162811,92.99578163762732,11.15044682630066,45.834874942440955
667207.61679448,5077949.95162811,84.32469524827705,11.153020257665984,45.83482645963682
664807.61679448,5078149.95162811,9.000616872724004,11.122207059143658,45.83720331471102
665007.61679448,5078149.95162811,9.441075602459733,11.124780645271807,45.837155466041786
665207.61679448,5078149.95162811,9.94707981378714,11.127354224897148,45.83710755944699
665407.61679448,5078149.95162811,9.71372458268727,11.129927798011838,45.83705959492699
665607.61679448,5078149.95162811,7.694829126664534,11.132501364608023,45.8370115724822
665807.61679448,5078149.95162811,6.901785334359638,11.135074924677864,45.83696349211298
666007.61679448,5078149.95162811,3.997830734004923,11.137648478213508,45.83691535381973
666207.61679448,5078149.95162811,26.524424503706154,11.14022202520711,45.83686715760282
666407.61679448,5078149.95162811,110.37242672674837,11.142795565650825,45.83681890346264
666607.61679448,5078149.95162811,104.55514922002277,11.145369099536808,45.83677059139957
666807.61679448,5078149.95162811,103.10753749421306,11.14794262685721,45.836722221414014
667007.61679448,5078149.95162811,103.00580202702687,11.150516147604185,45.83667379350633
664807.61679448,5078349.95162811,7.57995856432773,11.122275476087296,45.83900219816782
665007.61679448,5078349.95162811,7.565655497897962,11.124849145032103,45.83895434651283
665207.61679448,5078349.95162811,7.467603293266364,11.127422807473339,45.83890643692866
665407.61679448,5078349.95162811,1.712957358102816,11.12999646340316,45.83885846941569
665607.61679448,5078349.95162811,8.80171382210713,11.132570112813713,45.83881044397431
665807.61679448,5078349.95162811,10.04207600779213,11.135143755697156,45.838762360604896
666007.61679448,5078349.95162811,11.034869462848555,11.137717392045637,45.83871421930783
666207.61679448,5078349.95162811,41.299300063652915,11.14029102185131,45.838666020083515
666407.61679448,5078349.95162811,64.18051962379934,11.142864645106329,45.8386177629323
666607.61679448,5078349.95162811,81.50345082100384,11.145438261802845,45.83856944785461
666807.61679448,5078349.95162811,85.90271841123568,11.148011871933011,45.83852107485082
665207.61679448,5078549.95162811,5.840194813155153,11.127491396560947,45.84070531376163
665407.61679448,5078549.95162811,3.173395370675005,11.130065135313746,45.8406573432555
665607.61679448,5078549.95162811,7.808795116660499,11.132638867546516,45.84060931481734
665807.61679448,5078549.95162811,8.895146998761602,11.135212593251408,45.840561228447534
666007.61679448,5078549.95162811,17.433289572795776,11.137786312420573,45.84051308414648
666207.61679448,5078549.95162811,42.86726387348597,11.140360025046165,45.84046488191454
