x,y,abs_delta_z,abs_delta_norm,lon,lat
665517.02141074,5072456.10735802,2.626449354231566e-10,0.9999999999242948,11.129382192495015,45.78582055116231
665717.02141074,5072456.10735802,2.6264496131460615e-10,0.9999999999242948,11.13195340116154,45.78577258231788
665917.02141074,5072456.10735802,0.01696426822337257,0.9941528722867408,11.134524603319159,45.785724555651896
666117.02141074,5072456.10735802,0.016900927699946545,0.9941747040643311,11.137095798960054,45.78567647116474
666317.02141074,5072456.10735802,0.016900927328435657,0.994174704192381,11.139666988076403,45.7856283288568
666517.02141074,5072456.10735802,0.01690092693404239,0.9941747043283177,11.142238170660384,45.78558012872845
666717.02141074,5072456.10735802,0.014611951971811895,0.9949636525337051,11.144809346704182,45.78553187078009
666917.02141074,5072456.10735802,0.014568440893548739,0.9949786496340127,11.147380516199972,45.785483555012064
667117.02141074,5072456.10735802,0.014533720103724876,0.9949906169579342,11.149951679139939,45.785435181424816
667317.02141074,5072456.10735802,0.014507789480699723,0.9949995545473957,11.152522835516256,45.7853867500187
667517.02141074,5072456.10735802,0.014490648962528612,0.9950054624237481,11.155093985321109,45.7853382607941
667717.02141074,5072456.10735802,0.014482298528440268,0.9950083405941506,11.157665128546677,45.7852897137514
667917.02141074,5072456.10735802,0.014482298554791181,0.9950083405850682,11.160236265185139,45.785241108891
665517.02141074,5072656.10735802,2.6264492853356746e-10,0.9999999999242948,11.129450717787373,45.78761944248524
665717.02141074,5072656.10735802,2.62644956577551e-10,0.9999999999242948,11.13202200904481,45.787571470647705
665917.02141074,5072656.10735802,5.242387335892236e-10,0.9999999998341305,11.134593293792584,45.78752344098499
666117.02141074,5072656.10735802,0.016964267916421423,0.9941528723925386,11.137164572022867,45.78747535349751
666317.02141074,5072656.10735802,0.016900927493427267,0.9941747041355127,11.139735843727845,45.78742720818564
666517.02141074,5072656.10735802,0.01690092707011005,0.9941747042814189,11.14230710889969,45.787379005049765
666717.02141074,5072656.10735802,0.015415451305134626,0.9946867078892616,11.144878367530582,45.78733074409026
666917.02141074,5072656.10735802,0.014568440978712245,0.9949786496046591,11.147449619612704,45.78728242530754
667117.02141074,5072656.10735802,0.014533720151655254,0.9949906169414139,11.150020865138233,45.78723404870195
667317.02141074,5072656.10735802,0.014507789498723929,0.9949995545411833,11.152592104099346,45.78718561427389
667517.02141074,5072656.10735802,0.01449064896025344,0.9950054624245324,11.155163336488226,45.78713712202374
667717.02141074,5072656.10735802,0.01449064885788252,0.9950054624598168,11.157734562297048,45.787088571951905
667917.02141074,5072656.10735802,0.014482298545432754,0.9950083405882937,11.160305781517996,45.78703996405877
668117.02141074,5072656.10735802,0.01448273832212069,0.9950081890090784,11.162876994143247,45.7869912983447
668317.02141074,5072656.10735802,0.025427750572559454,0.9912357371843924,11.165448200164981,45.78694257481012
665317.02141074,5072856.10735802,2.5897856614704436e-10,0.9999999999255585,11.126947869222793,45.78946625016111
665517.02141074,5072856.10735802,2.626449207355601e-10,0.9999999999242948,11.129519249581573,45.789418333159404
665717.02141074,5072856.10735802,2.626449512079509e-10,0.9999999999242948,11.132090623437747,45.78937035832855
665917.02141074,5072856.10735802,5.242387602309471e-10,0.9999999998341305,11.134661990783496,45.789322325668934
666117.02141074,5072856.10735802,0.016964268136471377,0.9941528723166932,11.137233351610991,45.78927423518095
666317.02141074,5072856.10735802,0.016900927685629268,0.9941747040692659,11.139804705912415,45.78922608686496
666517.02141074,5072856.10735802,0.016900927230788412,0.9941747042260373,11.142376053679945,45.78917788072136
666717.02141074,5072856.10735802,0.016850747031959476,0.9941919999931231,11.144947394905756,45.78912961675055
666917.02141074,5072856.10735802,0.0145684410824338,0.9949786495689091,11.14751872958203,45.78908129495288
667117.02141074,5072856.10735802,0.01453372021097854,0.9949906169209667,11.150090057700941,45.78903291532877
667317.02141074,5072856.10735802,0.014507789521909278,0.994999554533192,11.15266137925467,45.78898447787857
667517.02141074,5072856.10735802,0.014507789251769685,0.9949995546263019,11.155232694235396,45.7889359826027
667717.02141074,5072856.10735802,0.014490648846158643,0.9950054624638577,11.157804002635297,45.78888742950155
667917.02141074,5072856.10735802,0.014482298535137945,0.9950083405918421,11.160375304446548,45.78883881857547
668117.02141074,5072856.10735802,0.01448273832293187,0.9950081890087987,11.162946599661334,45.78879014982486
668317.02141074,5072856.10735802,0.02608367032245828,0.9910096592595136,11.165517888271829,45.78874142325014
668517.02141074,5072856.10735802,0.02608366571917878,0.9910096608461404,11.168089170270216,45.78869263885165
668717.02141074,5072856.10735802,0.02562138782153883,0.9911689956242621,11.17066044564867,45.78864379662981
665117.02141074,5073056.10735802,0.17034560914422428,0.941286442703124,11.124444855450635,45.79131300533488
665317.02141074,5073056.10735802,2.589785546952682e-10,0.9999999999255585,11.12701632491228,45.7912651431764
665517.02141074,5073056.10735802,2.6264491186324086e-10,0.9999999999242948,11.12958778787838,45.79121722318481
665717.02141074,5073056.10735802,2.6264494508827526e-10,0.9999999999242948,11.132159244341112,45.79116924536044
665917.02141074,5073056.10735802,5.242387905799486e-10,0.9999999998341305,11.134730694292656,45.79112120970373
666117.02141074,5073056.10735802,0.01696426839718013,0.9941528722268339,11.137302137725186,45.79107311621504
666317.02141074,5073056.10735802,0.016964267754211636,0.994152872448448,11.139873574630881,45.791024964894746
666517.02141074,5073056.10735802,0.016900927421035657,0.9941747041604642,11.142445005001917,45.790976755743245
666717.02141074,5073056.10735802,0.016900926896482895,0.9941747043412634,11.145016428830468,45.790928488760905
666917.02141074,5073056.10735802,0.014611951775656776,0.9949636526013145,11.147587846108715,45.79088016394814
667117.02141074,5073056.10735802,0.014568440621453408,0.9949786497277967,11.150159256828832,45.79083178130529
667317.02141074,5073056.10735802,0.014533719824153432,0.9949906170542949,11.152730660982998,45.79078334083279
667517.02141074,5073056.10735802,0.014507789253722933,0.9949995546256286,11.155302058563393,45.79073484253099
667717.02141074,5073056.10735802,0.014490648833890096,0.9950054624680864,11.157873449562192,45.790686286400295
667917.02141074,5073056.10735802,0.014482298523758921,0.9950083405957642,11.160444833971571,45.790637672441086
668117.02141074,5073056.10735802,0.014482738324413515,0.9950081890082881,11.16301621178371,45.79058900065376
668317.02141074,5073056.10735802,0.026083669093053867,0.9910096596832562,11.165587582990787,45.79054027103868
668517.02141074,5073056.10735802,0.025621391730791098,0.9911689942768479,11.16815894758498,45.79049148359628
668717.02141074,5073056.10735802,0.02562138712680865,0.991168995863717,11.170730305558468,45.790442638326894
668917.02141074,5073056.10735802,0.025621382682873083,0.9911689973954222,11.173301656903428,45.79039373523094
664917.02141074,5073256.10735802,3.673534366067651e-09,0.9999999987486529,11.121941676453735,45.79315970799592
665117.02141074,5073256.10735802,0.1703456055042174,0.9412864439577366,11.12451323501976,45.793111900688075
665317.02141074,5073256.10735802,2.5897854128616176e-10,0.9999999999255585,11.127084787097306,45.793064035543125
