x,y,horizontal_weight,vertical_norm,arithmetic_combined,geometric_combined,min_combined,has_vertical,lon,lat
665516.91589689,5072455.70902327,0.4532659765952496,0.999999999627674,0.7266329881114618,0.6732503074091292,0.4532659765952496,True,11.12938069952922,45.785816993648666
665716.91589689,5072455.70902327,0.5002568706351221,0.9999999996336465,0.7501284351343843,0.7072883927026169,0.5002568706351221,True,11.13195190803469,45.7857690248407
665916.91589689,5072455.70902327,0.4351500305195935,0.9999999997070569,0.7175750151133252,0.659659025855115,0.4351500305195935,True,11.134523110031258,45.78572099821119
666116.91589689,5072455.70902327,0.2692271601199834,0.9999999997130257,0.6346135799165045,0.5188710437504892,0.2692271601199834,True,11.137094305511111,45.785672913760514
666316.91589689,5072455.70902327,0.07112032695032344,0.9999999997130258,0.5355601633316747,0.26668394576710786,0.07112032695032344,True,11.139665494466422,45.78562477148906
666516.91589689,5072455.70902327,0.17810081442028466,0.9999999997130259,0.5890504070666552,0.422019921768125,0.17810081442028466,True,11.142236676889373,45.7855765713972
666716.91589689,5072455.70902327,0.36820122628786517,0.999999999717829,0.6841006130028471,0.6067958686279674,0.36820122628786517,True,11.144807852772145,45.78552831348532
666916.91589689,5072455.70902327,0.465613789870577,0.999999999717829,0.732806894794203,0.6823589889048097,0.465613789870577,True,11.147379022106914,45.78547999775384
667116.91589689,5072455.70902327,0.46652510731352326,0.9999999997178292,0.7332625535156763,0.6830264322717557,0.46652510731352326,True,11.149950184885864,45.78543162420309
667316.91589689,5072455.70902327,0.41393968516788043,0.9999999997213297,0.706969842444605,0.6433814459964847,0.41393968516788043,True,11.152521341101172,45.78538319283349
667516.91589689,5072455.70902327,0.5006757288731928,0.9999999997213297,0.7503378642972612,0.7075844322295886,0.5006757288731928,True,11.155092490745021,45.785334703645425
667716.91589689,5072455.70902327,0.5055230400454559,0.9999999997213298,0.7527615198833928,0.7110014345306075,0.5055230400454559,True,11.157663633809591,45.78528615663927
667916.91589689,5072455.70902327,0.42639382564115363,0.9999999997213298,0.7131969126812417,0.6529883808478757,0.42639382564115363,True,11.16023477028706,45.78523755181542
665516.91589689,5072655.70902327,0.24147378758479052,0.999999999627674,0.6207368936062323,0.4913998244758372,0.24147378758479052,True,11.129449224765056,45.78761588497446
665716.91589689,5072655.70902327,0.38205393127805864,0.9999999996276742,0.6910269654528665,0.6181051133389935,0.38205393127805864,True,11.132020515861424,45.78756791317337
665916.91589689,5072655.70902327,0.480955793937287,0.9999999997070569,0.7404778968221719,0.6935097647448046,0.480955793937287,True,11.134591800448131,45.78751988354714
666116.91589689,5072655.70902327,0.4805972280785575,0.9999999997130257,0.7402986138957915,0.6932512011822543,0.4805972280785575,True,11.137163078517359,45.78747179609615
666316.91589689,5072655.70902327,0.3711210716069231,0.9999999997130258,0.6855605356599744,0.6091970711522018,0.3711210716069231,True,11.139734350061282,45.78742365082078
666516.91589689,5072655.70902327,0.17087666219641487,0.9999999997130259,0.5854383309547204,0.4133723045238731,0.17087666219641487,True,11.142305615072079,45.78737544772139
666716.91589689,5072655.70902327,0.058660114256172444,0.999999999717829,0.5293300569870008,0.2421985017286859,0.058660114256172444,True,11.144876873541932,45.78732718679839
666916.91589689,5072655.70902327,0.29284811886725276,0.999999999717829,0.6464240592925409,0.5411544315485364,0.29284811886725276,True,11.147448125463017,45.78727886805216
667116.91589689,5072655.70902327,0.4487703719065214,0.9999999997178292,0.7243851858121753,0.6699032555376123,0.4487703719065214,True,11.150019370827515,45.78723049148309
667316.91589689,5072655.70902327,0.5017725634953162,0.9999999997213297,0.7508862816083229,0.7083590638620268,0.5017725634953162,True,11.152590609627605,45.787182057091556
667516.91589689,5072655.70902327,0.5058019624185824,0.9999999997213298,0.7529009810699561,0.7111975550278773,0.5058019624185824,True,11.155161841855465,45.78713356487796
