x,y,horizontal_weight,vertical_norm,arithmetic_combined,geometric_combined,min_combined,has_vertical,lon,lat
666815.22157072,5074290.87024971,0.6575878613595216,0.9999999999558274,0.8287939306576746,0.8109179128188464,0.6575878613595216,True,11.146705595798611,45.80201064696019
667015.22157072,5074290.87024971,0.7324261895007531,0.9999999998416589,0.866213094671206,0.8558190167230335,0.7324261895007531,True,11.149277519997987,45.801962275122804
667215.22157072,5074290.87024971,0.7300061798116797,0.9999999999536601,0.8650030898826699,0.854403990965545,0.7300061798116797,True,11.151849437630652,45.80191384543332
667415.22157072,5074290.87024971,0.7679775911115112,0.9999999999189612,0.8839887955152361,0.8763433066152073,0.7679775911115112,True,11.154421348688773,45.80186535789208
667615.22157072,5074290.87024971,0.7587596222764716,0.9999999999541975,0.8793798111153346,0.8710680927698584,0.7587596222764716,True,11.156993253164528,45.801816812499496
667815.22157072,5074290.87024971,0.722707664475807,0.9999999999914897,0.8613538322336484,0.8501221467940101,0.722707664475807,True,11.159565151050082,45.80176820925596
666415.22157072,5074490.87024971,0.5744582156583251,0.9999999998823965,0.7872291077703608,0.757930218153866,0.5744582156583251,True,11.141630683930927,45.80390608896989
666615.22157072,5074490.87024971,0.6300762487338194,0.99999999971497,0.8150381242243947,0.7937734239405025,0.6300762487338194,True,11.144202703899513,45.80385782982683
666815.22157072,5074490.87024971,0.7265814493343496,0.9999999998634297,0.8632907245988897,0.8523974713917916,0.7265814493343496,True,11.14677471731628,45.8038095128273
667015.22157072,5074490.87024971,0.7834669065599431,0.9999999999188245,0.8917334532393838,0.8851366597855638,0.7834669065599431,True,11.149346724173391,45.80376113797164
667215.22157072,5074490.87024971,0.7890365405066748,0.9999999999427751,0.894518270224725,0.888277288047782,0.7890365405066748,True,11.151918724463021,45.803712705260274
667415.22157072,5074490.87024971,0.8174446918101895,0.9999999999536594,0.9087223458819245,0.9041264799641191,0.8174446918101895,True,11.15449071817734,45.80366421469357
667615.22157072,5074490.87024971,0.8131986969498968,0.9999999999410536,0.9065993484454752,0.901775302889784,0.8131986969498968,True,11.157062705308519,45.80361566627191
667815.22157072,5074490.87024971,0.8120092286287703,0.9999999998453699,0.9060046142370701,0.9011155466993171,0.8120092286287703,True,11.159634685848728,45.803567059995686
668015.22157072,5074490.87024971,0.4601473712111198,0.9999999999140841,0.730073685562602,0.6783416330814332,0.4601473712111198,True,11.162206659790142,45.80351839586528
668215.22157072,5074490.87024971,0.7774348082688766,0.9999999998391926,0.8887174040540347,0.8817226367423371,0.7774348082688766,True,11.164778627124926,45.80346967388111
668415.22157072,5074490.87024971,0.8674683239160821,0.9999999999323883,0.9337341619242352,0.9313797957103381,0.8674683239160821,True,11.167350587845258,45.803420894043526
666015.22157072,5074690.87024971,0.6483770402233427,0.9999999998990657,0.8241885200612042,0.8052186287946269,0.6483770402233427,True,11.136555421776988,45.80580131093977
666215.22157072,5074690.87024971,0.6872432358148558,0.9999999999142394,0.8436216178645476,0.8290013484644746,0.6872432358148558,True,11.139127537494366,45.80575316450684
666415.22157072,5074690.87024971,0.639948771808503,0.9999999997090471,0.819974385758775,0.7999679816232071,0.639948771808503,True,11.141699646674814,45.80570496021301
666615.22157072,5074690.87024971,0.6976904548813961,0.9999999998451417,0.848845227363269,0.8352786689323228,0.6976904548813961,True,11.144271749310503,45.805656698058726
666815.22157072,5074690.87024971,0.7698326170386895,0.9999999998732886,0.884916308455989,0.8774010582060765,0.7698326170386895,True,11.1468438453936,45.805608378044326
667015.22157072,5074690.87024971,0.8228954717620347,0.999999999868714,0.9114477358153743,0.9071358617395743,0.8228954717620347,True,11.149415934916275,45.80556000017022
667215.22157072,5074690.87024971,0.7304352991253634,0.9999999999224427,0.865217649523903,0.8546550760796503,0.7304352991253634,True,11.151988017870702,45.80551156443678
667415.22157072,5074690.87024971,0.8490695395250807,0.999999999536867,0.9245347695309738,0.9214496943034105,0.8490695395250807,True,11.154560094249046,45.8054630708444
