x,y,fault_throw_m,lon,lat
667529.07037132,5073042.34828718,36.178346741414956,11.155452199197008,45.79060816574094
667729.07037132,5073042.34828718,36.16977395402001,11.158023584116382,45.7905596063348
667929.07037132,5073042.34828718,37.06133610190015,11.160594962445918,45.79051098910043
668129.07037132,5073042.34828718,37.44418252131958,11.163166334177797,45.790462314038194
668329.07037132,5073042.34828718,37.24229228522683,11.165737699304195,45.7904135811485
668529.07037132,5073042.34828718,39.3361864860433,11.168309057817291,45.79036479043173
668729.07037132,5073042.34828718,41.148307215044994,11.170880409709264,45.79031594188827
668929.07037132,5073042.34828718,41.24320287692225,11.173451754972293,45.79026703551851
667329.07037132,5073242.34828718,35.25099494167642,11.152950100522116,45.7924555294847
667529.07037132,5073242.34828718,35.248560322058445,11.15552157463041,45.79240702488087
667729.07037132,5073242.34828718,36.149242646858355,11.158093042155917,45.79235846244482
667929.07037132,5073242.34828718,36.1308633635603,11.160664503090818,45.79230984217691
668129.07037132,5073242.34828718,37.34890863696465,11.163235957427288,45.79226116407756
668329.07037132,5073242.34828718,37.17203055064493,11.165807405157505,45.792212428147124
668529.07037132,5073242.34828718,39.360188317043935,11.168378846273647,45.792163634386014
668729.07037132,5073242.34828718,41.24606785093954,11.17095028076789,45.79211478279461
668929.07037132,5073242.34828718,42.531100808293914,11.173521708632412,45.79206587337331
669129.07037132,5073242.34828718,45.34262314195584,11.176093129859389,45.7920169061225
666929.07037132,5073442.34828718,24.667442398735243,11.147876266758157,45.79435123275208
667129.07037132,5073442.34828718,34.07808535974685,11.150447836624817,45.79430284079457
667329.07037132,5073442.34828718,34.07946236580546,11.15301939992357,45.79425439100045
667529.07037132,5073442.34828718,34.65535670937675,11.155590956646593,45.794205883370104
667729.07037132,5073442.34828718,35.23084605032351,11.15816250678606,45.794157317903924
667929.07037132,5073442.34828718,36.09103928633147,11.160734050334149,45.79410869460231
668129.07037132,5073442.34828718,36.03277828924523,11.163305587283034,45.79406001346562
668329.07037132,5073442.34828718,37.187508561321074,11.165877117624891,45.79401127449426
668529.07037132,5073442.34828718,39.51388382276816,11.168448641351901,45.793962477688616
668729.07037132,5073442.34828718,42.57795428131621,11.171020158456237,45.793913623049086
668929.07037132,5073442.34828718,45.29501722819996,11.173591668930074,45.79386471057605
