x,y,horizontal_weight,vertical_norm,arithmetic_combined,geometric_combined,min_combined,has_vertical,lon,lat
665512.86143975,5072439.98454619,0.4900164779872705,0.9999999989564112,0.7450082384718408,0.700011769526695,0.4900164779872705,True,11.129323187978342,45.785676532328694
665712.86143975,5072439.98454619,0.5289569775986772,0.9999999989601219,0.7644784882793996,0.7272942850377875,0.5289569775986772,True,11.131894390122518,45.78562856492822
665912.86143975,5072439.98454619,0.46002537637560925,0.9999999989601219,0.7300126876678656,0.6782517054141766,0.46002537637560925,True,11.134465585758011,45.78558053970647
666112.86143975,5072439.98454619,0.29875281854454344,0.9999999989514916,0.6493764087480175,0.546582855778791,0.29875281854454344,True,11.137036774877007,45.78553245666384
666312.86143975,5072439.98454619,0.11883387537024684,0.9968419031329918,0.5578378892516194,0.34417813190373614,0.11883387537024684,True,11.13960795747168,45.785484315800694
666512.86143975,5072439.98454619,0.2699950055160246,0.9998552364942851,0.6349251210051549,0.5195728246285602,0.2699950055160246,True,11.142179133534212,45.785436117117435
666712.86143975,5072439.98454619,0.45300981190735445,0.999904115875441,0.7264569638913978,0.6730277672266748,0.45300981190735445,True,11.144750303056782,45.785387860614435
666912.86143975,5072439.98454619,0.5402562072992023,0.9999005866785983,0.7700783969889002,0.7349846927897389,0.5402562072992023,True,11.14732146603157,45.78533954629207
667112.86143975,5072439.98454619,0.5473858514437718,0.9998483814297583,0.7736171164367651,0.7397992008535866,0.5473858514437718,True,11.149892622450757,45.78529117415076
667312.86143975,5072439.98454619,0.4800310955617517,0.9998518033752039,0.7399414494684777,0.6927914235710431,0.4800310955617517,True,11.15246377230652,45.78524274419086
667512.86143975,5072439.98454619,0.5690225248340164,0.9998622935623968,0.7844424091982065,0.7542838767792969,0.5690225248340164,True,11.155034915591044,45.78519425641276
667712.86143975,5072439.98454619,0.5583885743490447,0.9976607209679834,0.778024647658514,0.7463794930632488,0.5583885743490447,True,11.157606052296508,45.78514571081684
667912.86143975,5072439.98454619,0.4698442213089077,0.9999999994639359,0.7349221103864219,0.685451837153451,0.4698442213089077,True,11.16017718241509,45.785097107403516
668112.86143975,5072439.98454619,0.5354690102369748,0.9999999996207055,0.7677345049288402,0.7317574803402246,0.5354690102369748,True,11.162748305938972,45.78504844617315
