x,y,horizontal_weight,vertical_norm,arithmetic_combined,geometric_combined,min_combined,has_vertical,lon,lat
667207.61679448,5077149.95162811,0.9648903318199149,0.9999973213488323,0.9824438265843736,0.982286998394716,0.9648903318199149,True,11.152742707126121,45.82763106097029
667407.61679448,5077149.95162811,0.918011708919122,0.9999953492478222,0.9590035290834721,0.9581270476686103,0.918011708919122,True,11.15531580078312,45.82758253236199
667607.61679448,5077149.95162811,0.9712923987963014,0.9999983541959984,0.9856453764961499,0.9855408668540259,0.9712923987963014,True,11.157888887847015,45.82753394585079
667807.61679448,5077149.95162811,0.8442474475764723,0.9999965036400531,0.9221219756082627,0.9188277835282906,0.8442474475764723,True,11.160461968309969,45.82748530143706
666207.61679448,5077349.95162811,0.7863278389430486,0.9999943157000848,0.8931610773215667,0.8867487633032146,0.7863278389430486,True,11.139946104121513,45.8296717011835
666407.61679448,5077349.95162811,0.8673242834118541,0.9999960581933334,0.9336601708025938,0.9313006306167797,0.8673242834118541,True,11.142519313398473,45.8296234590855
666607.61679448,5077349.95162811,0.8366040925752991,0.9999959886194656,0.9183000405973823,0.9146588088669606,0.8366040925752991,True,11.145092516120771,45.82957515907904
666807.61679448,5077349.95162811,0.9377339705837692,0.99999656893473,0.9688652697592496,0.9683649896383647,0.9377339705837692,True,11.147665712280563,45.829526801164505
667007.61679448,5077349.95162811,0.9275284238424071,0.9999986677907996,0.9637635458166034,0.963082129509476,0.9275284238424071,True,11.150238901870013,45.82947838534231
667207.61679448,5077349.95162811,0.9698068476377842,0.9999949995949438,0.9849009236163639,0.9847852548706849,0.9698068476377842,True,11.15281208488127,45.82942991161281
667407.61679448,5077349.95162811,0.9894277336690787,0.9999971921015043,0.9947124628852915,0.9946984243761692,0.9894277336690787,True,11.155385261306499,45.82938137997642
667607.61679448,5077349.95162811,0.8516161161621075,0.9999947901478493,0.9258054531549784,0.9228280876566627,0.8516161161621075,True,11.157958431137853,45.829332790433504
665407.61679448,5077549.95162811,0.7472491739574458,0.9999963493238906,0.8736227616406682,0.8644341767842934,0.7472491739574458,True,11.129721840945821,45.831662967567574
665607.61679448,5077549.95162811,0.8463873051603862,0.9999982567125663,0.9231927809364762,0.919992298698219,0.8463873051603862,True,11.132295159145984,45.83161495411139
665807.61679448,5077549.95162811,0.5205718842656412,0.9999956048279177,0.7602837445467794,0.7215050909471316,0.5205718842656412,True,11.13486847082209,45.831566882741605
666007.61679448,5077549.95162811,0.8534689659608246,0.9999998620388949,0.9267344139998597,0.9238337773730201,0.8534689659608246,True,11.1374417759663,45.83151875345862
666207.61679448,5077549.95162811,0.8696960006080836,0.9999954784085536,0.9348457395083186,0.9325728219276425,0.8696960006080836,True,11.140015074570767,45.83147056626279
666407.61679448,5077549.95162811,0.8115334666082417,0.9999968172100295,0.9057651419091356,0.9008500894531029,0.8115334666082417,True,11.142588366627649,45.83142232115452
