x,y,abs_delta_z,abs_delta_norm,lon,lat
667207.61679448,5077149.95162811,2.204298111014701e-09,0.9999973213488323,11.152742707126121,45.82763106097029
667407.61679448,5077149.95162811,3.752717758106326e-09,0.9999953492478222,11.15531580078312,45.82758253236199
667607.61679448,5077149.95162811,1.3933453068877215e-09,0.9999983541959984,11.157888887847015,45.82753394585079
667807.61679448,5077149.95162811,2.846332333846942e-09,0.9999965036400531,11.160461968309969,45.82748530143706
666207.61679448,5077349.95162811,4.56422062459598e-09,0.9999943157000848,11.139946104121513,45.8296717011835
666407.61679448,5077349.95162811,3.196080368508526e-09,0.9999960581933334,11.142519313398473,45.8296234590855
666607.61679448,5077349.95162811,3.2507071564977272e-09,0.9999959886194656,11.145092516120771,45.82957515907904
666807.61679448,5077349.95162811,2.7950654057803953e-09,0.99999656893473,11.147665712280563,45.829526801164505
667007.61679448,5077349.95162811,1.147122446644784e-09,0.9999986677907996,11.150238901870013,45.82947838534231
667207.61679448,5077349.95162811,4.027252066315441e-09,0.9999949995949438,11.15281208488127,45.82942991161281
667407.61679448,5077349.95162811,2.305778258842714e-09,0.9999971921015043,11.155385261306499,45.82938137997642
667607.61679448,5077349.95162811,4.191702058738907e-09,0.9999947901478493,11.157958431137853,45.829332790433504
665407.61679448,5077549.95162811,2.967495589022917e-09,0.9999963493238906,11.129721840945821,45.831662967567574
665607.61679448,5077549.95162811,1.469885636588584e-09,0.9999982567125663,11.132295159145984,45.83161495411139
665807.61679448,5077549.95162811,3.5520458658770596e-09,0.9999956048279177,11.13486847082209,45.831566882741605
666007.61679448,5077549.95162811,2.0944369449911678e-10,0.9999998620388949,11.1374417759663,45.83151875345862
666207.61679448,5077549.95162811,3.6513056026551064e-09,0.9999954784085536,11.140015074570767,45.83147056626279
666407.61679448,5077549.95162811,2.6001289651152482e-09,0.9999968172100295,11.142588366627649,45.83142232115452
666607.61679448,5077549.95162811,1.4515756005546295e-09,0.9999982800326273,11.1451616521291,45.831374018134206
666807.61679448,5077549.95162811,2.049374549654171e-09,0.9999975186628567,11.14773493106728,45.83132565720221
667007.61679448,5077549.95162811,1.4316802689977387e-09,0.999998305371755,11.150308203434344,45.83127723835893
667207.61679448,5077549.95162811,2.643810592420336e-09,0.9999967615761569,11.152881469222448,45.83122876160475
667407.61679448,5077549.95162811,2.8948752134905767e-09,0.9999964418147835,11.15545472842375,45.831180226940056
667607.61679448,5077549.95162811,4.5976909631670246e-09,0.9999942730715321,11.158027981030406,45.83113163436525
665207.61679448,5077749.95162811,2.2297954044954864e-09,0.9999972888749237,11.127217079275967,45.833509802537534
665407.61679448,5077749.95162811,3.4660518060624966e-10,0.9999996873470368,11.129790486783932,45.83346184400293
665607.61679448,5077749.95162811,5.501007213174905e-09,0.9999931225882683,11.132363887774922,45.83341382755073
665807.61679448,5077749.95162811,2.689541172301962e-10,0.9999997862451235,11.134937282241095,45.83336575318133
666007.61679448,5077749.95162811,3.1561676745835835e-10,0.9999997268145552,11.137510670174606,45.83331762089511
666207.61679448,5077749.95162811,4.020295961848695e-09,0.99999500845439,11.140084051567607,45.83326943069245
666407.61679448,5077749.95162811,2.8614558039826654e-09,0.9999964843784719,11.142657426412255,45.83322118257374
666607.61679448,5077749.95162811,3.7775975815513154e-09,0.9999953175603368,11.145230794700705,45.83317287653935
666807.61679448,5077749.95162811,4.242281584410091e-09,0.999994725728663,11.147804156425115,45.8331245125897
667007.61679448,5077749.95162811,9.043068570869624e-10,0.9999989770460266,11.150377511577636,45.83307609072516
667207.61679448,5077749.95162811,1.8645185248926308e-09,0.9999977540995187,11.15295086015043,45.83302761094608
667407.61679448,5077749.95162811,2.763997762101775e-10,0.9999997767621699,11.155524202135648,45.832979073252915
664807.61679448,5077949.95162811,1.0112181617604435e-10,1.0,11.122138648694978,45.8354044306059
665007.61679448,5077949.95162811,6.050454641078868e-10,0.999999358191859,11.124712152014318,45.83535658492223
665207.61679448,5077949.95162811,1.412311068921438e-09,0.9999983300407904,11.127285648831613,45.8353086813166
665407.61679448,5077949.95162811,1.2076944676308814e-09,0.9999985906449534,11.129859139139016,45.835260719789396
665607.61679448,5077949.95162811,4.664990992457355e-09,0.9999941873567479,11.13243262292868,45.835212700341
665807.61679448,5077949.95162811,2.807393168531658e-09,0.9999965532338227,11.135006100192763,45.83516462297178
666007.61679448,5077949.95162811,8.304350189458404e-08,0.9998943627770107,11.13757957092342,45.835116487682136
666207.61679448,5077949.95162811,6.1729803320974065e-09,0.9999922667486585,11.140153035112798,45.83506829447246
666407.61679448,5077949.95162811,1.4380584928947192e-09,0.9999982972483101,11.142726492753058,45.8350200433431
666607.61679448,5077949.95162811,3.852438255842472e-09,0.9999952222416228,11.145299943836351,45.834971734294484
666807.61679448,5077949.95162811,8.334447867102074e-10,0.9999990672975038,11.147873388354833,45.834923367326965
667007.61679448,5077949.95162811,4.617331659992578e-09,0.9999942480567126,11.15044682630066,45.834874942440955
667207.61679448,5077949.95162811,2.3785533205743257e-09,0.9999970994135996,11.153020257665984,45.83482645963682
664807.61679448,5078149.95162811,1.1953435153380844e-09,0.9999986063753955,11.122207059143658,45.83720331471102
665007.61679448,5078149.95162811,3.0635761995318583e-09,0.999996226953531,11.124780645271807,45.837155466041786
665207.61679448,5078149.95162811,4.367241573054516e-09,0.999994566576898,11.127354224897148,45.83710755944699
665407.61679448,5078149.95162811,0.0007851625441633,0.0,11.129927798011838,45.83705959492699
665607.61679448,5078149.95162811,4.656595085152473e-09,0.9999941980499585,11.132501364608023,45.8370115724822
665807.61679448,5078149.95162811,2.0897262216575795e-09,0.9999974672700878,11.135074924677864,45.83696349211298
666007.61679448,5078149.95162811,2.4664214948155395e-09,0.9999969875027778,11.137648478213508,45.83691535381973
666207.61679448,5078149.95162811,3.92555924412927e-09,0.9999951291131385,11.14022202520711,45.83686715760282
666407.61679448,5078149.95162811,3.934511765266209e-09,0.9999951177110125,11.142795565650825,45.83681890346264
666607.61679448,5078149.95162811,1.3095069330103308e-09,0.9999984609743786,11.145369099536808,45.83677059139957
666807.61679448,5078149.95162811,3.1458523576892346e-09,0.9999961221648227,11.14794262685721,45.836722221414014
667007.61679448,5078149.95162811,0.0004491014140025247,0.42801477979381597,11.150516147604185,45.83667379350633
664807.61679448,5078349.95162811,2.2081762891781666e-09,0.9999973164095002,11.122275476087296,45.83900219816782
665007.61679448,5078349.95162811,2.48872170262977e-09,0.999996959100747,11.124849145032103,45.83895434651283
665207.61679448,5078349.95162811,1.614524580473827e-09,0.9999980724972549,11.127422807473339,45.83890643692866
665407.61679448,5078349.95162811,4.086981133028984e-05,0.9479474463269579,11.12999646340316,45.83885846941569
665607.61679448,5078349.95162811,0.00021464262948827514,0.7266265977585502,11.132570112813713,45.83881044397431
665807.61679448,5078349.95162811,2.305954412997733e-09,0.9999971918771505,11.135143755697156,45.838762360604896
666007.61679448,5078349.95162811,9.170054225568814e-10,0.9999989608728568,11.137717392045637,45.83871421930783
