x,y,abs_delta_z,abs_delta_norm,lon,lat
665514.47635001,5072450.26430742,1.9092855166974194e-09,0.9999999994088985,11.129347471186776,45.78576860613186
665714.47635001,5072450.26430742,1.8944209609535526e-09,0.9999999994135678,11.131918677523277,45.785720638110675
665914.47635001,5072450.26430742,1.8700633792991876e-09,0.999999999421219,11.134489877351,45.78567261226802
666114.47635001,5072450.26430742,5.354409320038482e-10,0.9999999998404496,11.137061070662117,45.78562452860431
666314.47635001,5072450.26430742,4.71491774933785e-10,0.9999999998605373,11.139632257448813,45.78557638711991
666514.47635001,5072450.26430742,1.0317646859164736e-09,0.9999999996845448,11.142203437703262,45.785528187815196
666714.47635001,5072450.26430742,1.0070089370110636e-09,0.999999999692321,11.144774611417649,45.78547993069057
666914.47635001,5072450.26430742,0.008195518519007678,0.9974256291621807,11.147345778584151,45.785431615746404
667114.47635001,5072450.26430742,0.008506026220914786,0.9973280926886143,11.14991693919495,45.7853832429831
667314.47635001,5072450.26430742,3.8261314475288365e-10,0.9999999998884558,11.152488093242223,45.78533481240101
667514.47635001,5072450.26430742,3.6283067593406903e-10,0.9999999998946698,11.155059240718153,45.78528632400055
667714.47635001,5072450.26430742,3.7453341457294057e-10,0.9999999998909938,11.157630381614918,45.78523777778211
667914.47635001,5072450.26430742,3.569153214037904e-10,0.999999999896528,11.160201515924703,45.78518917374606
668114.47635001,5072450.26430742,1.4365463991757067e-09,0.9999999995573949,11.162772643639684,45.78514051189279
665514.47635001,5072650.26430742,1.9213078935603944e-09,0.9999999994051221,11.129415995238192,45.7875674975118
665714.47635001,5072650.26430742,1.9092858371085693e-09,0.9999999994088984,11.131987284165394,45.787519526497555
665914.47635001,5072650.26430742,1.8944212432225727e-09,0.9999999994135677,11.134558566583047,45.78747149765823
666114.47635001,5072650.26430742,1.8700635229128806e-09,0.9999999994212189,11.137129842483338,45.78742341099424
666314.47635001,5072650.26430742,5.354427950234988e-10,0.9999999998404491,11.139701111858441,45.78737526650597
666514.47635001,5072650.26430742,4.714931362949944e-10,0.9999999998605369,11.142272374700536,45.78732706419378
666714.47635001,5072650.26430742,1.031764375633791e-09,0.9999999996845449,11.1448436310018,45.78727880405808
666914.47635001,5072650.26430742,9.969477169458735e-10,0.9999999996954815,11.147414880754415,45.78723048609923
667114.47635001,5072650.26430742,0.00834681790872227,0.9973781030981415,11.149986123950557,45.78718211031764
667314.47635001,5072650.26430742,4.955605539529392e-10,0.9999999998529768,11.152557360582406,45.78713367671368
667514.47635001,5072650.26430742,3.5430654035485493e-10,0.9999999998973474,11.155128590642143,45.78708518528773
667714.47635001,5072650.26430742,3.745315006099834e-10,0.9999999998909944,11.157699814121946,45.7870366360402
667914.47635001,5072650.26430742,3.569128288931856e-10,0.9999999998965288,11.160271031013997,45.78698802897146
